snr,wifi_db,exp_phase_shift,exp_doppler_shift,found_phase_shift,found_doppler_shift
-50,-70,2243,-436,4855,900
-50,-70,2993,-111,2187,600
-50,-70,7639,541,526,300
-50,-70,1516,-923,6888,700
-50,-70,3728,-570,6238,-1000
-50,-70,8333,-98,9037,400
-50,-70,4044,-736,8477,-100
-50,-70,2989,600,1669,-800
-50,-70,6766,168,9669,700
-50,-70,9969,625,6838,-100
-50,-70,6329,47,7309,100
-50,-70,2619,147,9915,0
-50,-70,312,-403,7628,-300
-50,-70,5837,-624,8709,-700
-50,-70,5807,-375,8620,400
-50,-70,826,-589,3888,-1000
-50,-70,6156,471,7251,900
-50,-70,8800,452,871,700
-50,-70,8875,250,8153,-1000
-50,-70,769,-601,7522,-900
-50,-70,3973,-992,4227,-900
-50,-70,7106,-878,7775,900
-50,-70,5902,66,1625,600
-50,-70,7808,910,6701,-1000
-50,-70,9338,-316,5655,-700
-50,-70,6851,800,9000,900
-50,-70,9575,727,5995,-1000
-50,-70,2149,-565,7664,800
-50,-70,8540,190,2421,300
-50,-60,1552,-522,718,500
-50,-60,7309,912,3107,-100
-50,-60,9744,-230,1494,100
-50,-60,6176,-393,28,800
-50,-60,1474,217,7889,-400
-50,-60,3862,316,8366,800
-50,-60,3522,-628,7085,900
-50,-60,2314,440,8961,300
-50,-60,1775,867,9166,0
-50,-60,4829,-78,2414,300
-50,-60,4432,-29,7267,-800
-50,-60,4083,-672,5748,400
-50,-60,3417,890,6245,-600
-50,-60,6246,-361,2252,600
-50,-60,8227,-525,8816,-1000
-50,-60,3457,680,6967,-1000
-50,-60,3857,-680,1964,-700
-50,-60,9489,-144,9250,-400
-50,-60,5381,-89,445,500
-50,-60,4327,26,4685,900
-50,-60,3050,-517,4183,-1000
-50,-60,6032,-995,6485,-600
-50,-60,1379,171,1618,800
-50,-60,1487,316,7825,-400
-50,-60,3541,657,9579,-1000
-50,-60,7077,-428,9495,-300
-50,-60,26,-802,8325,200
-50,-60,4021,518,4998,200
-50,-60,1991,346,7195,-1000
-50,-60,6497,-973,8111,-700
-50,-60,3448,604,2192,-1000
-50,-60,8039,506,5783,500
-50,-60,9413,263,3730,-1000
-50,-60,4009,102,9772,-200
-50,-60,7289,50,3216,0
-50,-60,1417,-938,7022,0
-50,-60,1592,667,666,-100
-50,-60,1545,661,3713,-500
-50,-60,9324,45,3676,-600
-50,-60,5201,-434,2467,-1000
-50,-60,9648,-283,7318,-700
-50,-60,1878,-322,7659,200
-50,-60,7624,1000,4934,300
-50,-60,1205,-487,4744,400
-50,-60,9414,-167,2971,500
-50,-60,8141,619,1637,-400
-50,-60,4828,-736,3158,-600
-50,-60,655,259,5771,900
-50,-60,1912,87,6596,-900
-50,-60,2732,982,1795,-600
-50,-60,8844,275,6802,-400
-50,-60,3676,658,5368,900
-50,-60,1041,270,3241,500
-50,-60,2989,-931,3275,900
-50,-60,4782,223,1117,200
-50,-60,6954,-339,827,-700
-50,-60,9109,-986,8555,-800
-50,-60,1733,-429,4883,-200
-50,-60,5905,596,7387,300
-50,-60,2795,-51,1372,-1000
-50,-60,9169,-778,792,100
-50,-60,4009,-79,1581,-300
-50,-60,5539,887,8184,-1000
-50,-60,2570,916,6152,-500
-50,-60,7352,-322,6292,-400
-50,-60,5744,935,7179,-900
-50,-60,6149,-433,7704,600
-50,-60,7043,20,9902,-200
-50,-60,4290,816,5565,200
-50,-60,7990,-544,1659,-100
-50,-60,8465,-46,9516,-300
-50,-60,4643,20,8004,-500
-50,-60,6734,259,6373,-800
-50,-60,9840,653,9084,100
-50,-60,6837,972,8943,-700
-50,-60,1602,671,5647,-1000
-50,-60,7222,51,3833,600
-50,-60,5754,878,8173,500
-50,-60,9936,-413,4006,400
-50,-60,7023,307,3618,100
-50,-60,9502,960,4338,-400
-50,-60,2935,-138,7918,-300
-50,-60,3375,-111,1293,-700
-50,-60,8424,421,7728,-800
-50,-60,2575,219,25,-500
-50,-60,484,-513,5609,-300
-50,-60,9189,-690,7528,-1000
-50,-60,6141,-935,8948,-100
-50,-60,6654,233,223,300
-50,-60,4054,-457,9731,-800
-50,-60,9201,789,2065,-1000
-50,-60,7146,420,9541,600
-50,-60,3860,-598,7219,200
-50,-60,4873,-831,1376,-700
-50,-60,3986,780,9483,-100
-50,-60,2259,931,462,-300
-50,-60,7059,-812,2354,-600
-50,-60,6258,206,8567,900
-50,-60,7909,-396,635,900
-50,-60,3889,243,7554,900
-50,-50,364,272,5154,900
-50,-50,489,-375,1867,-1000
-50,-50,7694,-587,8333,-700
-50,-50,4236,35,8038,-300
-50,-50,9573,241,1159,-200
-50,-50,9649,-32,1927,500
-50,-50,2644,-282,8355,-700
-50,-50,846,873,9650,-600
-50,-50,5000,-356,6848,400
-50,-50,1510,106,3255,-1000
-50,-50,597,-607,744,700
-50,-50,3432,-691,4850,-800
-50,-50,3869,-724,7621,-600
-50,-50,5537,-356,6692,500
-50,-50,8483,953,4601,500
-50,-50,9196,810,907,-600
-50,-50,2172,-487,1288,-500
-50,-50,85,-727,5613,-200
-50,-50,7502,726,1698,-200
-50,-50,8315,-581,2943,800
-50,-50,891,572,9230,800
-50,-50,3987,-724,1154,800
-50,-50,6397,-121,7072,200
-50,-50,4066,161,1856,500
-50,-50,5950,-90,525,-200
-50,-50,9419,-749,6014,300
-50,-50,6140,-959,8011,900
-50,-50,7121,-463,440,-400
-50,-50,6419,-50,9434,0
-50,-50,7996,982,9193,700
-50,-50,1353,991,9866,300
-50,-50,6437,-620,3930,-800
-50,-50,9122,-718,9799,-700
-50,-50,2045,853,6025,-900
-50,-50,6568,-616,6917,-700
-50,-50,236,-894,4625,-900
-50,-50,3822,576,6422,-600
-50,-50,2600,-453,3800,-100
-50,-50,8107,245,859,-1000
-50,-50,9173,995,4904,200
-50,-50,4458,563,5327,-900
-50,-50,1187,-8,2193,0
-50,-50,8954,-444,1376,700
-50,-50,6980,704,163,-800
-50,-50,8679,442,1200,-100
-50,-50,1213,-342,7987,-300
-50,-50,8961,-436,6621,-500
-50,-50,4510,663,2284,-300
-50,-50,5926,-909,6521,-700
-50,-50,4788,282,7455,500
-50,-50,8403,-836,9569,-1000
-50,-50,327,-610,5762,-500
-50,-50,3728,366,3913,-500
-50,-50,7463,-117,1168,200
-50,-50,8202,423,7582,400
-50,-50,6237,605,3949,-1000
-50,-50,5754,-858,3790,-600
-50,-50,953,69,7251,400
-50,-50,3094,-712,5856,-200
-50,-50,9194,-175,9688,300
-50,-50,2591,-605,8133,-900
-50,-50,1229,-52,302,-1000
-50,-50,3500,-983,3405,700
-50,-50,8414,913,6780,900
-50,-50,6590,-301,6430,500
-50,-50,7505,-779,7336,-700
-50,-50,4065,-631,6240,-700
-50,-50,5171,-117,3452,0
-50,-50,4740,-75,4353,-800
-50,-50,7367,-982,9631,0
-50,-50,1521,-482,2845,700
-50,-50,4792,-448,7529,-800
-50,-50,2516,40,9505,-700
-50,-50,5082,-579,1502,-500
-50,-50,1463,-331,5154,900
-50,-50,3124,399,9377,300
-50,-50,181,725,9691,-800
-50,-50,8878,-279,7585,-900
-50,-50,2215,-192,7875,300
-50,-50,1918,168,418,-1000
-50,-50,9506,758,6759,300
-50,-50,544,535,9739,0
-50,-50,341,742,9582,500
-50,-50,8448,-957,2480,-1000
-50,-50,193,163,2746,-800
