snr,wifi_db,exp_phase_shift,exp_doppler_shift,found_phase_shift,found_doppler_shift
-50,-10,8854,502,2055,-1000
-50,-10,4258,488,6615,600
-50,-10,8339,728,5118,900
-50,0,1739,91,5153,0
-50,0,7723,404,4199,500
-50,0,669,747,9319,-300
-50,0,2961,116,8482,-700
-50,0,1775,-771,7843,-200
-50,0,6996,-355,8427,400
-50,0,3592,335,4926,-1000
-50,0,1588,-940,260,-700
-50,0,5771,544,80,600
-50,0,7324,685,1852,-900
-50,10,1456,584,3451,-100
-50,10,5041,878,8529,600
-50,10,942,-560,7113,100
-50,10,9527,-40,2219,-1000
-50,10,8875,373,8587,700
-50,10,7219,-405,6981,900
-50,10,2159,-191,2901,200
-50,10,9645,-94,9537,100
-50,10,7696,-8,477,900
-50,10,213,-395,1120,100
-50,20,2048,247,3727,-200
-50,20,5411,724,8471,-300
-50,20,9780,-790,8045,-500
-50,20,8427,651,4711,-700
-50,20,6470,-421,7874,300
-50,20,8480,-412,8218,-700
-50,20,3057,-215,8263,500
-50,20,2452,-247,8524,700
-50,20,9146,605,5754,900
-50,20,8962,-471,5222,-400
-50,30,2546,-531,6626,900
-50,30,2117,763,5818,600
-50,30,113,-252,6892,800
-50,30,3615,846,5319,100
-50,30,1689,834,8107,-500
-50,30,4501,-751,6815,200
-50,30,4571,-78,2772,-500
-50,30,5998,867,3276,200
-50,30,9148,-238,9453,-600
-50,30,9209,765,2130,-500
-50,40,3161,-121,6436,0
-50,40,7336,-711,1784,-100
-50,40,4514,-840,1130,500
-50,40,3768,742,4320,-1000
-50,40,1887,-464,8705,-300
-50,40,3870,507,8259,300
-50,40,5237,691,8175,600
-50,40,2588,-978,2363,-800
-50,40,2152,-566,958,200
-50,40,4857,510,8036,0
-50,50,4626,215,1730,-300
-50,50,2149,-62,6739,100
-50,50,831,-486,9278,-1000
-50,50,3326,-711,2637,100
-50,50,1450,67,1757,-500
-50,50,3767,-332,8705,0
-50,50,836,799,4907,500
-50,50,2264,358,4564,300
-50,50,92,940,7061,500
-50,50,5643,865,469,200
-40,-100,1981,-456,4732,200
-40,-100,9225,880,9075,-1000
-40,-100,9830,-923,8938,-500
-40,-100,9707,738,7176,400
-40,-100,407,3,8894,700
-40,-100,4926,-314,7360,0
-40,-100,9583,284,7103,700
-40,-100,3254,10,401,-1000
-40,-100,7855,-197,534,-1000
-40,-100,1396,351,7505,-300
-40,-90,2696,-362,1336,-800
-40,-90,38,-284,3109,-100
-40,-90,8692,-278,9755,500
-40,-90,8526,-915,4443,-500
-40,-90,4928,279,3829,200
-40,-90,812,-510,5726,700
-40,-90,796,-677,6783,0
-40,-90,3245,-458,889,700
-40,-90,2197,-458,6057,400
-40,-90,2762,465,3903,100
-40,-80,9276,-274,254,200
-40,-80,9344,70,9324,0
-40,-80,9175,759,8528,-400
-40,-80,4391,986,4405,300
-40,-80,3788,373,5970,-200
-40,-80,5279,796,8176,600
-40,-80,2847,-774,891,600
-40,-80,8716,-92,8376,-500
-40,-80,8821,403,3017,400
-40,-80,2255,-451,8242,-1000
-40,-70,9107,-409,2788,-100
-40,-70,5330,-912,3994,-1000
-40,-70,192,493,2255,-600
-40,-70,9532,-863,8511,200
-40,-70,2250,287,6756,600
-40,-70,8306,387,6973,-700
-40,-70,9417,973,2231,-300
-40,-70,7694,183,8183,-500
-40,-70,3085,-204,3056,-600
-40,-70,7880,655,9080,400
-40,-60,7005,-696,7550,-1000
-40,-60,283,-214,7967,-400
-40,-60,5574,795,2689,600
-40,-60,2973,253,5567,-700
-40,-60,7700,-41,308,-600
-40,-60,9142,-634,5826,800
-40,-60,455,-699,681,200
-40,-60,4594,595,7907,900
-40,-60,3201,703,708,-600
-40,-60,3002,898,5358,-100
-40,-50,6599,169,6694,700
-40,-50,9070,94,5962,-900
-40,-50,5690,-782,6333,-1000
-40,-50,5480,691,6423,500
-40,-50,4670,-683,2058,-600
-40,-50,2465,-266,317,600
-40,-50,5167,643,7044,-100
-40,-50,8222,-545,2949,-100
-40,-50,5761,603,7229,-200
-40,-50,6399,342,5428,400
-40,-40,1740,-133,1095,-900
-40,-40,9009,767,4794,-400
-40,-40,5400,73,6315,-900
-40,-40,9907,-74,6470,-400
-40,-40,8683,851,9334,200
-40,-40,9683,81,3949,-500
-40,-40,8224,952,3250,-400
-40,-40,8939,879,910,-600
-40,-40,2710,-651,9533,-400
-40,-40,9725,104,3059,-100
-40,-30,3899,250,4176,-800
-40,-30,6637,-674,6517,-100
-40,-30,3196,-632,2683,-100
-40,-30,6487,-518,3167,-500
-40,-30,5205,363,5514,-600
-40,-30,1131,230,5038,-1000
-40,-30,2211,-728,2115,0
-40,-30,2813,420,7198,-700
-40,-30,7086,837,9632,-700
-40,-30,1486,705,7932,300
-40,-20,5623,175,5449,400
-40,-20,642,-376,1489,700
-40,-20,5144,563,7585,900
-40,-20,7638,794,2972,900
-40,-20,2183,-499,2404,-900
-40,-20,6571,-494,6158,700
-40,-20,2425,-265,906,-300
-40,-20,486,-311,3585,400
-40,-20,1008,52,6681,600
-40,-20,7557,-542,7041,700
-40,-10,5807,248,3934,-1000
-40,-10,6350,380,9480,300
-40,-10,842,-46,4173,0
-40,-10,2627,668,8523,600
-40,-10,596,24,8451,700
-40,-10,870,772,2328,900
-40,-10,3217,-701,2771,-300
-40,-10,9427,-113,2028,-700
-40,-10,5706,-321,8675,400
-40,-10,7421,496,7752,-300
-40,0,4213,-917,9351,-1000
-40,0,2498,-298,7445,-800
-40,0,2636,659,1390,-1000
-40,0,2877,-646,7353,500
-40,0,8317,103,740,0
-40,0,1639,847,9785,-1000
-40,0,6,-107,573,900
-40,0,9227,-215,5708,900
-40,0,29,652,8395,400
-40,0,7749,-941,4942,-1000
-40,10,838,772,9791,200
-40,10,6791,-337,5190,-300
-40,10,5149,-514,4010,-500
-40,10,2808,-603,6582,200
-40,10,741,-545,510,-1000
-40,10,1450,-98,6241,700
-40,10,7905,476,2809,200
-40,10,8241,255,7616,-500
-40,10,5531,-196,6070,-600
-40,10,5526,-62,142,-200
-40,20,7561,602,7932,200
-40,20,2752,-258,6054,500
-40,20,4643,-650,2872,400
-40,20,9827,119,9796,-1000
-40,20,1734,-531,1504,-1000
-40,20,7567,-420,6884,-700
-40,20,5751,239,6197,-300
-40,20,7763,-976,7197,500
-40,20,3643,598,4943,-1000
-40,20,1758,-425,9408,-700
-40,30,5252,59,5587,200
-40,30,2463,-62,8219,-900
-40,30,6421,586,1067,-600
-40,30,4894,986,4673,900
-40,30,8313,825,5346,-1000
-40,30,8185,383,8282,-200
-40,30,7180,287,8308,-200
-40,30,8614,365,4008,-700
-40,30,4936,-247,1445,700
-40,30,489,782,6918,-600
-40,40,1096,-795,2625,800
-40,40,3176,799,4741,800
-40,40,5370,-417,6537,200
-40,40,1104,508,5886,-200
-40,40,6106,952,1083,800
-40,40,3611,-596,7069,600
-40,40,7701,-464,9202,-1000
-40,40,908,904,6432,900
-40,40,2699,576,9004,600
-40,40,6343,817,2398,-200
-40,50,9402,161,220,-900
-40,50,8972,99,7069,600
-40,50,253,500,8838,900
-40,50,7760,-951,8837,900
-40,50,157,300,1502,-400
-40,50,3369,181,8837,900
-40,50,5305,224,8838,900
-40,50,3738,450,7068,600
-40,50,3411,-492,8838,900
-40,50,3634,641,8837,900
-30,-100,1371,847,2381,900
-30,-100,9688,35,2425,-100
-30,-100,5691,-718,3919,-1000
-30,-100,6788,-329,983,-200
-30,-100,3065,-650,1371,-1000
-30,-100,3812,553,2137,400
-30,-100,9757,-126,1647,800
-30,-100,6456,-736,3200,900
-30,-100,1466,551,2493,400
-30,-100,3159,341,798,0
-30,-90,3566,676,3753,700
-30,-90,3852,653,4300,700
-30,-90,808,249,4473,-1000
-30,-90,9320,239,4212,-600
-30,-90,6983,191,3264,-900
-30,-90,4719,617,4835,-200
-30,-90,8191,129,3988,700
-30,-90,1672,499,9960,800
-30,-90,273,810,584,-300
-30,-90,6440,-414,5239,800
-30,-80,9839,-811,6264,-100
-30,-80,8681,116,8024,600
-30,-80,9825,-810,6872,900
-30,-80,4976,-151,6341,900
-30,-80,6470,-219,2088,-1000
-30,-80,4339,-264,7890,-900
-30,-80,5667,335,85,-500
-30,-80,6006,-852,4512,400
-30,-80,8414,-830,7163,-1000
-30,-80,2884,836,9503,-700
-30,-70,5510,-719,2342,-700
-30,-70,8940,469,1299,-200
-30,-70,3251,-281,7720,-900
-30,-70,5289,548,125,-400
-30,-70,1774,448,2222,400
-30,-70,2241,-470,3734,600
-30,-70,2089,-988,6870,-1000
-30,-70,1809,71,2067,0
-30,-70,8158,915,936,200
-30,-70,1492,949,9340,-1000
-30,-60,3850,341,3417,400
-30,-60,5510,-581,924,-100
-30,-60,4630,-362,4098,200
-30,-60,9665,-312,4858,800
-30,-60,5204,-540,927,0
-30,-60,3277,-323,5806,-1000
-30,-60,7826,336,1006,900
-30,-60,8830,416,1564,700
-30,-60,2276,257,4025,-1000
-30,-60,8697,881,6165,100
-30,-50,8687,208,8193,900
-30,-50,5549,634,9954,700
-30,-50,7172,-467,4637,300
-30,-50,1570,436,8586,700
-30,-50,1691,398,7995,100
-30,-50,7950,839,792,-900
-30,-50,969,391,62,-800
-30,-50,7135,195,5764,-900
-30,-50,8273,466,9997,-300
-30,-50,7916,559,2897,700
-30,-40,1155,-452,5440,-100
-30,-40,2269,35,4301,-500
-30,-40,8596,-988,5708,-700
-30,-40,3915,402,1976,-900
-30,-40,767,322,6270,700
-30,-40,480,-236,7869,0
-30,-40,1685,666,4419,900
-30,-40,4193,-547,5567,-100
-30,-40,7381,700,2718,-800
-30,-40,8832,-308,9614,-400
-30,-30,8314,910,8284,-500
-30,-30,4231,-994,2438,500
-30,-30,8796,485,7887,-1000
-30,-30,207,808,2945,900
-30,-30,2027,16,870,100
-30,-30,2711,-106,9781,400
-30,-30,3670,-877,3339,-1000
-30,-30,7349,-275,3463,300
-30,-30,2642,-266,9309,0
-30,-30,3630,-48,3530,100
-30,-20,2128,-585,6186,-900
-30,-20,7,-125,8646,-100
-30,-20,4471,-348,3732,-600
-30,-20,1686,-722,6951,-1000
-30,-20,5719,-530,4264,100
-30,-20,7177,-305,539,900
-30,-20,6240,713,8663,900
-30,-20,9231,671,7872,700
-30,-20,5074,-756,9601,-900
-30,-20,8689,-630,839,900
-30,-10,5700,-866,181,500
-30,-10,6291,671,5509,-200
-30,-10,7044,-945,8730,-400
-30,-10,6381,429,5885,300
-30,-10,6913,172,8095,-800
-30,-10,4982,-687,2089,-1000
-30,-10,9674,259,1014,800
-30,-10,741,-813,2345,0
-30,-10,6728,643,5767,400
-30,-10,9233,951,9153,-700
-30,0,513,606,4493,-700
-30,0,1892,386,4574,-900
-30,0,3854,365,3844,-300
-30,0,3189,91,4365,-400
-30,0,1455,-165,1523,-900
-30,0,1075,-783,1367,-900
-30,0,7470,517,2017,400
-30,0,6602,-975,6570,900
-30,0,5169,-473,3978,900
-30,0,6307,521,1377,900
-30,10,944,210,3679,100
-30,10,5075,568,1907,500
-30,10,936,-250,3672,-300
-30,10,1798,-133,6495,-100
-30,10,7666,843,1986,-500
-30,10,8206,647,8653,600
-30,10,1063,-995,5459,-1000
-30,10,1779,-230,8415,400
-30,10,6333,-751,1930,-900
-30,10,2853,-101,3391,-100
-30,20,8046,-192,7929,-500
-30,20,6549,-128,3381,-200
-30,20,6146,743,4133,-200
-30,20,6857,-913,804,400
-30,20,9464,-900,4009,-600
-30,20,7777,-910,5527,-100
-30,20,4791,-184,3562,600
-30,20,9584,-130,3480,0
-30,20,3765,-660,4467,200
-30,20,7841,635,5497,-800
-30,30,7395,-932,4566,200
-30,30,2616,496,6644,-900
-30,30,8340,-633,5853,-400
-30,30,2863,471,72,-1000
-30,30,3292,502,6716,-900
-30,30,3085,-387,2286,900
-30,30,7528,793,8823,-1000
-30,30,9501,657,5756,-600
-30,30,1860,377,2354,-500
-30,30,4171,-153,8006,-1000
-30,40,9195,40,8837,900
-30,40,2796,984,8838,900
-30,40,7034,626,8837,900
-30,40,1285,-714,9982,-200
-30,40,1634,863,7069,600
-30,40,274,-567,9982,-100
-30,40,9214,987,8838,900
-30,40,817,-162,8837,900
-30,40,3874,493,7069,600
-30,40,8479,-873,9982,-100
-30,50,9111,-761,8838,900
-30,50,6941,-442,8837,900
-30,50,9708,364,8837,900
-30,50,4630,335,8837,900
-30,50,5396,-513,8837,900
-30,50,9869,937,8838,900
-30,50,3686,838,8837,900
-30,50,7250,-691,8837,900
-30,50,6292,-35,8837,900
-30,50,2615,-484,8838,900
-20,-100,1295,-330,8128,-300
-20,-100,2224,847,9055,900
-20,-100,5201,-689,5649,-700
-20,-100,5141,82,3781,0
-20,-100,4496,457,1328,600
-20,-100,607,-355,7439,-300
-20,-100,9172,-567,6004,-600
-20,-100,1847,-182,4582,-100
-20,-100,7941,91,4772,0
-20,-100,3806,857,2446,900
-20,-90,8327,118,2871,200
-20,-90,8235,-979,5066,-900
-20,-90,7863,131,600,100
-20,-90,4934,289,5382,200
-20,-90,7508,-548,4340,-500
-20,-90,6927,362,1471,400
-20,-90,6607,295,7055,300
-20,-90,496,-281,7328,-400
-20,-90,3968,695,800,600
-20,-90,3888,362,720,400
-20,-80,5566,343,2398,400
-20,-80,3349,-508,1989,-500
-20,-80,7922,-723,2465,-700
-20,-80,5931,-598,474,-600
-20,-80,9580,651,2317,700
-20,-80,8672,401,3216,400
-20,-80,7475,855,7923,800
-20,-80,7131,-278,9867,-200
-20,-80,9084,755,9532,800
-20,-80,7703,-158,8151,0
-20,-70,2615,-322,1255,-300
-20,-70,2017,682,4753,800
-20,-70,3529,-861,361,-900
-20,-70,9591,200,39,200
-20,-70,1781,645,2229,600
-20,-70,1479,64,1927,0
-20,-70,3177,596,9,600
-20,-70,8789,-530,9237,-500
-20,-70,2090,940,730,900
-20,-70,217,-481,8857,-400
-20,-60,4633,-672,7368,-700
-20,-60,9690,-468,6522,-500
-20,-60,9863,-913,311,-900
-20,-60,7621,477,4453,400
-20,-60,8490,-264,3034,-400
-20,-60,3788,-611,620,-500
-20,-60,5688,-952,232,-1000
-20,-60,7112,302,9847,300
-20,-60,2361,-644,2810,-600
-20,-60,3910,-457,6646,-500
-20,-50,7118,952,1662,900
-20,-50,2179,-461,2627,-500
-20,-50,5099,365,9643,400
-20,-50,165,-447,613,-500
-20,-50,5283,-363,2115,-400
-20,-50,2122,-121,4858,-200
-20,-50,9046,969,9494,900
-20,-50,5972,-764,2803,-800
-20,-50,3159,413,9992,400
-20,-50,4175,86,4623,100
-20,-40,6325,-240,3158,-200
-20,-40,2743,133,1383,200
-20,-40,9621,-634,2356,-700
-20,-40,4039,-428,8583,-500
-20,-40,4989,-27,5437,-100
-20,-40,7726,-168,6366,-100
-20,-40,549,-908,997,-900
-20,-40,5419,-811,8155,-800
-20,-40,9149,-245,1885,-200
-20,-40,6745,-697,3577,-700
-20,-30,9145,-611,9592,-600
-20,-30,5388,369,8123,400
-20,-30,2841,-168,3289,-200
-20,-30,8942,933,3486,900
-20,-30,2708,395,3155,500
-20,-30,2344,-82,5079,-100
-20,-30,8719,214,1454,300
-20,-30,3541,264,2182,200
-20,-30,6619,-270,5259,-300
-20,-30,1371,-760,1819,-700
-20,-20,947,-627,7779,-700
-20,-20,5427,-276,4068,-300
-20,-20,1994,-388,8826,-400
-20,-20,2679,787,7223,800
-20,-20,6533,349,6981,300
-20,-20,1351,-649,4088,-700
-20,-20,8706,425,1441,400
-20,-20,3903,772,735,700
-20,-20,7434,-212,7882,-200
-20,-20,4482,-415,1314,-400
-20,-10,8984,-272,5816,-200
-20,-10,9798,-435,2533,-400
-20,-10,4962,857,9506,900
-20,-10,7322,166,58,200
-20,-10,7090,424,1633,300
-20,-10,2735,-75,9567,-200
-20,-10,3717,734,549,700
-20,-10,658,349,9298,300
-20,-10,1667,-60,6210,-100
-20,-10,7856,-329,8304,-300
-20,0,5955,-654,2787,-700
-20,0,4411,-797,1243,-700
-20,0,52,-795,2788,-700
-20,0,8360,671,8808,600
-20,0,6802,58,7250,100
-20,0,3747,332,4195,400
-20,0,1934,-653,2382,-600
-20,0,5130,861,7866,900
-20,0,4985,888,1817,900
-20,0,7249,-591,9985,-500
-20,10,6818,-777,7266,-800
-20,10,2883,371,9715,400
-20,10,7661,-735,2205,-800
-20,10,9240,674,3784,800
-20,10,4344,-726,4792,-800
-20,10,8796,-742,5628,-900
-20,10,6880,112,5520,100
-20,10,7804,-724,541,-700
-20,10,2777,651,1417,600
-20,10,6227,-820,4868,-900
-20,20,4956,567,1787,500
-20,20,8031,421,8479,500
-20,20,946,-508,1395,-500
-20,20,8759,616,7400,600
-20,20,4894,-378,7630,-500
-20,20,2021,-525,2469,-600
-20,20,4316,-804,1147,-800
-20,20,2699,-3,3147,-100
-20,20,2313,875,2761,800
-20,20,2776,-124,1417,-100
-20,30,4149,-238,8837,900
-20,30,4073,651,900,100
-20,30,2270,591,8838,900
-20,30,9709,-482,7068,600
-20,30,8041,-178,8837,900
-20,30,4167,523,8837,900
-20,30,7081,-624,4996,100
-20,30,9130,-622,8838,900
-20,30,3978,-654,7069,600
-20,30,1582,-350,7068,600
-20,40,2695,-646,7069,500
-20,40,8036,-773,8838,900
-20,40,9971,-907,8837,900
-20,40,2011,474,8838,900
-20,40,7418,939,8837,900
-20,40,6354,683,8837,900
-20,40,5041,59,8838,900
-20,40,7246,-158,9982,-200
-20,40,1170,826,8837,900
-20,40,5360,669,8837,900
-20,50,5378,-750,8837,900
-20,50,3944,-373,8837,900
-20,50,9612,4,8837,900
-20,50,9231,-502,8837,900
-20,50,7935,377,8837,900
-20,50,1258,651,8837,900
-20,50,7607,-974,8837,900
-20,50,6744,68,8837,900
-20,50,8348,497,8837,900
-20,50,6145,-647,8837,900
-10,-100,1021,-279,5565,-300
-10,-100,5113,213,3753,200
-10,-100,9940,-455,6772,-400
-10,-100,2193,613,9025,600
-10,-100,412,-454,7244,-500
-10,-100,8106,-314,2650,-300
-10,-100,5471,-355,2303,-400
-10,-100,6325,870,869,800
-10,-100,6729,507,7177,500
-10,-100,3274,-110,6010,-100
-10,-90,6025,-869,569,-900
-10,-90,4417,-672,8961,-700
-10,-90,3403,-444,2043,-500
-10,-90,7948,148,6588,100
-10,-90,6137,-120,4777,-100
-10,-90,1304,323,8136,300
-10,-90,4048,-511,880,-500
-10,-90,4452,944,4900,900
-10,-90,2767,-623,3215,-600
-10,-90,3582,917,6318,900
-10,-80,8630,87,7270,100
-10,-80,101,834,6933,800
-10,-80,2446,-199,2894,-200
-10,-80,8331,-22,1067,0
-10,-80,4623,83,7359,100
-10,-80,1282,-391,1730,-400
-10,-80,414,-852,3150,-800
-10,-80,8612,-83,5444,-100
-10,-80,2,-792,6834,-800
-10,-80,538,137,5082,100
-10,-70,2304,245,944,200
-10,-70,8508,-456,5340,-400
-10,-70,4822,-831,3462,-800
-10,-70,5181,-830,5629,-800
-10,-70,4079,884,911,900
-10,-70,4242,448,6978,400
-10,-70,5192,-638,5640,-600
-10,-70,5830,346,4470,400
-10,-70,9276,637,7916,600
-10,-70,5191,-410,9735,-400
-10,-60,490,44,5034,0
-10,-60,6507,512,3339,500
-10,-60,9690,700,4234,700
-10,-60,811,863,9451,900
-10,-60,5311,941,3951,900
-10,-60,6420,-966,9156,-1000
-10,-60,9630,643,2366,700
-10,-60,7392,-352,7840,-300
-10,-60,1262,578,5806,600
-10,-60,9115,-233,3659,-300
-10,-50,6126,756,4766,800
-10,-50,8488,-459,8936,-400
-10,-50,2758,728,9590,700
-10,-50,6061,667,6509,700
-10,-50,2645,-684,7189,-700
-10,-50,636,-756,3372,-700
-10,-50,6173,-639,3005,-600
-10,-50,5142,660,1974,700
-10,-50,6967,834,7415,800
-10,-50,6611,194,7059,200
-10,-40,5240,-763,5688,-700
-10,-40,3878,798,8422,800
-10,-40,5343,-821,2175,-800
-10,-40,3116,-611,1756,-600
-10,-40,8830,-355,5662,-300
-10,-40,8348,242,2892,300
-10,-40,5789,-81,6237,-100
-10,-40,9721,-965,6553,-900
-10,-40,2538,696,1178,700
-10,-40,5537,828,2369,800
-10,-30,2823,-631,5559,-600
-10,-30,4754,-897,5202,-900
-10,-30,2541,-303,1181,-300
-10,-30,8394,608,8842,600
-10,-30,8389,-291,1125,-300
-10,-30,9757,984,205,900
-10,-30,6446,-588,5086,-600
-10,-30,4834,-498,1666,-500
-10,-30,9737,653,8377,700
-10,-30,8616,-176,9064,-200
-10,-20,270,829,3006,800
-10,-20,8239,-982,8687,-1000
-10,-20,2804,-554,3252,-500
-10,-20,1578,432,6122,400
-10,-20,8292,282,2836,300
-10,-20,6059,-854,2891,-800
-10,-20,4879,158,1711,200
-10,-20,81,-323,6913,-300
-10,-20,4730,-948,1562,-900
-10,-20,1799,-312,2247,-300
-10,-10,2289,310,2737,300
-10,-10,967,-697,5511,-700
-10,-10,7453,300,7901,300
-10,-10,4045,821,8589,800
-10,-10,158,-269,6990,-300
-10,-10,1459,89,99,100
-10,-10,9363,-57,8002,0
-10,-10,9139,-298,5971,-300
-10,-10,3602,-266,6338,-300
-10,-10,7895,490,631,500
-10,0,1055,718,5599,700
-10,0,5809,-432,6257,-500
-10,0,9084,-627,1820,-600
-10,0,4006,295,4454,300
-10,0,7349,-706,4181,-700
-10,0,5450,21,4090,0
-10,0,3874,-652,4322,-700
-10,0,2596,-5,1236,0
-10,0,8760,-525,3304,-500
-10,0,9224,-528,6056,-500
-10,10,6310,-70,3142,-100
-10,10,9936,-213,384,-300
-10,10,7979,661,8427,700
-10,10,2246,47,6791,100
-10,10,8159,-615,2703,-600
-10,10,4023,311,2663,300
-10,10,6326,-723,6774,-700
-10,10,8703,-191,7343,-200
-10,10,9178,-142,6010,-200
-10,10,675,-386,1123,-400
-10,20,453,840,4997,900
-10,20,3690,-164,4138,-200
-10,20,8756,424,3300,400
-10,20,6329,676,6777,800
-10,20,3962,-914,8505,-1000
-10,20,3564,663,4013,600
-10,20,4708,408,5156,500
-10,20,8082,542,818,500
-10,20,3642,-931,474,-900
-10,20,6503,-845,5143,-800
-10,30,3172,-719,8838,900
-10,30,5306,538,8838,900
-10,30,5191,353,8837,900
-10,30,7607,600,8837,900
-10,30,393,-66,8838,900
-10,30,3383,-685,8837,900
-10,30,1611,-39,8837,900
-10,30,6792,-833,8837,900
-10,30,5633,714,8838,900
-10,30,7843,802,8837,900
-10,40,8390,994,8837,900
-10,40,1462,-410,8837,900
-10,40,3754,-249,8837,900
-10,40,4153,204,8838,900
-10,40,7158,122,8837,900
-10,40,6748,-522,8837,900
-10,40,9154,-174,8837,900
-10,40,6200,816,8837,900
-10,40,4081,54,8838,900
-10,40,4699,542,8837,900
-10,50,8717,802,8837,900
-10,50,2774,537,8837,900
-10,50,3917,-238,8837,900
-10,50,1618,620,8837,900
-10,50,6083,-836,8837,900
-10,50,2150,-283,8837,900
-10,50,5153,-436,8837,900
-10,50,8993,25,8837,900
-10,50,6250,432,8837,900
-10,50,1368,-236,8837,900
0,-100,9075,-224,7715,-200
0,-100,9410,-672,8050,-700
0,-100,5904,161,8640,200
0,-100,4836,-520,5284,-500
0,-100,3449,-323,7993,-300
0,-100,195,169,643,200
0,-100,5049,489,3689,500
0,-100,7639,-386,4471,-400
0,-100,1810,-934,450,-900
0,-100,4578,352,5026,400
0,-90,2259,-453,2707,-500
0,-90,7220,-284,4052,-300
0,-90,1633,-375,6177,-400
0,-90,4564,-621,3204,-600
0,-90,3628,-640,8172,-600
0,-90,416,786,3152,800
0,-90,7458,483,7906,500
0,-90,1729,547,8561,500
0,-90,3171,416,3619,400
0,-90,9682,-143,6514,-100
0,-80,5918,338,6366,300
0,-80,133,896,6965,900
0,-80,5559,499,4199,500
0,-80,5363,104,2195,100
0,-80,755,-917,1203,-900
0,-80,6664,-143,5304,-100
0,-80,2376,-958,2824,-1000
0,-80,5408,305,2240,300
0,-80,1409,-775,8241,-800
0,-80,6510,526,3342,500
0,-70,231,-458,2967,-500
0,-70,5615,-179,2447,-200
0,-70,9438,-373,3982,-400
0,-70,3475,478,3923,500
0,-70,8710,-434,5542,-400
0,-70,8121,-422,4953,-400
0,-70,4851,947,5299,900
0,-70,777,541,7609,500
0,-70,1161,589,3897,600
0,-70,9440,-888,8080,-900
0,-60,269,610,8909,600
0,-60,5464,-900,4104,-900
0,-60,2998,366,7542,400
0,-60,3696,442,4144,400
0,-60,5720,-352,264,-400
