snr,wifi_db,exp_phase_shift,exp_doppler_shift,found_phase_shift,found_doppler_shift
-30,-40,7887,935,6826.0,-200
-30,-40,104,502,5180.0,-300
-30,-40,7712,-638,8668.0,-900
-30,-40,1746,806,4479.0,-400
-30,-40,735,-161,5804.0,500
-30,-40,3209,-620,5510.0,-1000
-30,-40,4670,-935,9760.0,800
-30,-40,6278,-31,9370.0,-1000
-30,-40,3960,96,5092.0,-100
-30,-30,3493,-89,6304.0,-1000
-30,-30,8752,-795,8752.0,-800
-30,-30,4054,232,959.0,-700
-30,-30,5073,958,5461.0,100
-30,-30,9730,784,3024.0,-600
-30,-30,6955,-755,9786.0,900
-30,-30,2331,64,2332.0,300
-30,-30,4476,120,9893.0,200
-30,-30,591,-794,591.0,-900
-30,-30,4820,882,3448.0,300
-30,-20,631,486,9922.0,300
-30,-20,4314,751,9705.0,700
-30,-20,6522,-109,160.0,-600
-30,-20,6289,-806,6288.0,-800
-30,-20,8338,-833,1228.0,-1000
-30,-20,3965,-95,3963.0,-200
-30,-20,4327,-67,1310.0,400
-30,-20,3149,-202,5794.0,-100
-30,-20,3450,848,5239.0,400
-30,-20,3218,-172,9512.0,-400
-30,-10,704,-733,5691.0,200
-30,-10,7337,935,1098.0,700
-30,-10,8984,-978,7234.0,-300
-30,-10,7452,-274,3694.0,500
-30,-10,4310,143,4934.0,600
-30,-10,6168,-405,5322.0,900
-30,-10,4050,-141,2578.0,900
-30,-10,2191,620,2514.0,600
-30,-10,7765,840,7129.0,400
-30,-10,9755,-115,2293.0,-1000
-30,0,5526,-244,921.0,-400
-30,0,5648,-773,2722.0,-1000
-30,0,9194,-69,7651.0,-600
-30,0,7189,56,7409.0,500
-30,0,3152,-134,4532.0,-600
-30,0,5291,-541,1252.0,900
-30,0,2277,317,890.0,-600
-30,0,8832,-859,5717.0,400
-30,0,9500,-534,1862.0,800
-30,0,8420,893,2751.0,200
-30,10,6729,-496,9420.0,900
-30,10,6873,266,6545.0,900
-30,10,4208,-785,8221.0,0
-30,10,670,582,329.0,700
-30,10,1208,-479,4283.0,100
-30,10,1402,-214,8294.0,800
-30,10,5404,276,7347.0,400
-30,10,5891,-662,8155.0,100
-30,10,9009,886,3680.0,-300
-30,10,3557,45,4109.0,-300
-30,20,5742,59,1143.0,-1000
-30,20,2150,-609,2153.0,-400
-30,20,9987,-225,3156.0,200
-30,20,5232,-402,5029.0,-100
-30,20,6990,533,1788.0,-600
-30,20,7007,994,9032.0,-1000
-30,20,5173,700,5131.0,-100
-30,20,4429,-18,6839.0,-400
-30,20,3885,845,426.0,-800
-30,20,6036,367,3103.0,900
-30,30,1443,318,9753.0,900
-30,30,5256,362,1929.0,-600
-30,30,7804,538,1981.0,0
-30,30,9078,-516,4260.0,-300
-30,30,1449,-318,7954.0,600
-30,30,5099,-584,51.0,900
-30,30,9234,323,5663.0,300
-30,30,1822,233,7558.0,900
-30,30,7464,797,7556.0,600
-30,30,6991,-446,6666.0,200
-30,40,237,216,7557.0,500
-30,40,658,14,8757.0,-600
-30,40,2695,-470,7557.0,600
-30,40,8552,655,7557.0,600
-30,40,305,279,8240.0,-500
-30,40,105,506,7557.0,600
-30,40,1458,-813,7558.0,600
-30,40,7205,-734,7557.0,600
-30,40,1386,-454,8757.0,-600
-30,40,3923,286,7557.0,600
-30,50,7635,386,7557.0,500
-30,50,9955,153,7557.0,600
-30,50,3432,-336,7557.0,600
-30,50,4501,71,7557.0,600
-30,50,8410,-411,7557.0,500
-30,50,5195,466,7557.0,600
-30,50,241,89,7557.0,500
-30,50,5931,-933,7557.0,600
-30,50,6568,157,7557.0,600
-30,50,2393,481,7557.0,600
-20,-100,2352,-833,2352.0,-800
-20,-100,1902,119,1902.0,100
-20,-100,4172,764,4172.0,800
-20,-100,53,213,53.0,300
-20,-100,1875,959,1875.0,900
-20,-100,2934,-358,2934.0,-200
-20,-100,4250,808,4250.0,700
-20,-100,6776,144,6776.0,200
-20,-100,3282,-680,3281.0,-600
-20,-100,63,780,63.0,900
-20,-90,3224,290,3224.0,400
-20,-90,974,61,975.0,100
-20,-90,8592,-304,8592.0,-300
-20,-90,5494,822,5494.0,800
-20,-90,6658,-169,6658.0,-200
-20,-90,8509,-112,8509.0,-200
-20,-90,8057,-932,8057.0,-900
-20,-90,1408,-940,1407.0,-900
-20,-90,1898,903,1898.0,900
-20,-90,8731,-612,8731.0,-600
-20,-80,4081,-177,4081.0,-200
-20,-80,8374,44,8375.0,0
-20,-80,3491,-894,3491.0,-900
-20,-80,4853,-170,4853.0,-100
-20,-80,6383,-252,6383.0,-300
-20,-80,1024,318,1024.0,400
-20,-80,9594,-866,9594.0,-900
-20,-80,8793,-403,8792.0,-400
-20,-80,9488,153,9488.0,200
-20,-80,8730,-887,8729.0,-900
-20,-70,8421,-803,8422.0,-900
-20,-70,9610,925,9610.0,900
-20,-70,3617,732,3618.0,800
-20,-70,7286,-700,7286.0,-600
-20,-70,4628,-495,4628.0,-500
-20,-70,1602,-977,1602.0,-1000
-20,-70,9118,229,9118.0,200
-20,-70,6843,877,6842.0,900
-20,-70,9276,-801,9276.0,-700
-20,-70,1676,-741,1676.0,-800
-20,-60,7846,7,7847.0,100
-20,-60,788,860,789.0,900
-20,-60,8406,759,8406.0,800
-20,-60,1428,-444,1428.0,-500
-20,-60,8435,920,8436.0,900
-20,-60,3984,-824,3984.0,-900
-20,-60,1793,-507,1793.0,-600
-20,-60,200,-303,200.0,-200
-20,-60,6502,-449,6502.0,-500
-20,-60,7029,-543,7029.0,-600
-20,-50,4677,-239,4677.0,-300
-20,-50,3748,432,3748.0,500
-20,-50,7978,-807,7977.0,-800
-20,-50,5966,193,5966.0,100
-20,-50,5930,366,5930.0,400
-20,-50,3895,712,3895.0,700
-20,-50,7161,-490,7161.0,-500
-20,-50,2882,-446,2882.0,-500
-20,-50,1065,53,1066.0,0
-20,-50,9072,-431,9072.0,-400
-20,-40,894,-761,894.0,-700
-20,-40,1626,357,1625.0,400
-20,-40,7232,-29,7231.0,0
-20,-40,5287,-871,5287.0,-800
-20,-40,4899,-326,4900.0,-300
-20,-40,7815,-161,7815.0,-100
-20,-40,5607,-976,5607.0,-1000
-20,-40,6767,296,6767.0,300
-20,-40,9833,-291,9833.0,-300
-20,-40,665,823,665.0,900
-20,-30,8400,829,8400.0,800
-20,-30,4998,-767,4998.0,-700
-20,-30,3647,756,3648.0,800
-20,-30,9525,-355,9525.0,-400
-20,-30,5670,-914,5670.0,-900
-20,-30,3845,311,3845.0,300
-20,-30,9974,668,9974.0,700
-20,-30,2108,454,2108.0,400
-20,-30,4307,-723,4307.0,-800
-20,-30,8605,-885,8606.0,-900
-20,-20,2005,-182,2006.0,-200
-20,-20,893,-574,893.0,-600
-20,-20,9600,895,9600.0,900
-20,-20,3680,851,3681.0,800
-20,-20,5406,-569,5406.0,-600
-20,-20,110,526,110.0,600
-20,-20,1235,98,1235.0,100
-20,-20,3972,-292,3972.0,-200
-20,-20,87,-441,87.0,-500
-20,-20,1777,313,1778.0,400
-20,-10,9275,362,9275.0,400
-20,-10,3362,-41,3362.0,0
-20,-10,4541,269,4540.0,200
-20,-10,6706,-164,6706.0,-100
-20,-10,5539,599,5540.0,800
-20,-10,4960,177,4960.0,200
-20,-10,2510,-679,2510.0,-700
-20,-10,4270,862,4270.0,900
-20,-10,3735,-962,3735.0,-900
-20,-10,6516,-139,6516.0,-200
-20,0,7704,-999,7704.0,-1000
-20,0,6312,-676,6311.0,-800
-20,0,5984,612,5984.0,600
-20,0,1826,84,1826.0,200
-20,0,6291,209,6291.0,300
-20,0,2213,-909,2213.0,-900
-20,0,5013,766,5013.0,800
-20,0,217,-265,217.0,-300
-20,0,1172,-122,1172.0,-100
-20,0,495,327,496.0,400
-20,10,7714,945,7714.0,900
-20,10,5053,839,5053.0,700
-20,10,5281,-846,5281.0,-800
-20,10,6004,-454,6004.0,-400
-20,10,4375,-307,4375.0,-200
-20,10,4441,389,4441.0,300
-20,10,2602,248,2602.0,100
-20,10,5513,-885,5513.0,-900
-20,10,5609,-1,5609.0,0
-20,10,3262,-704,3262.0,-700
-20,20,3128,-566,3128.0,-700
-20,20,4870,286,4869.0,500
-20,20,1730,44,1729.0,-100
-20,20,3346,212,3346.0,300
-20,20,3078,-841,3077.0,-800
-20,20,88,953,88.0,900
-20,20,1611,746,1612.0,900
-20,20,4792,64,4792.0,0
-20,20,7931,458,7932.0,400
-20,20,3977,259,3976.0,200
-20,30,9528,-16,7558.0,600
-20,30,4974,137,7557.0,600
-20,30,4276,-669,7557.0,500
-20,30,8816,-577,7558.0,700
-20,30,7485,63,7557.0,700
-20,30,8245,-449,8241.0,-500
-20,30,6653,-10,7557.0,500
-20,30,7148,127,7149.0,200
-20,30,512,-697,7558.0,600
-20,30,2335,319,7558.0,700
-20,40,1594,207,7558.0,600
-20,40,5979,-293,7557.0,600
-20,40,8032,180,7557.0,600
-20,40,4164,-663,7557.0,500
-20,40,7410,-165,7557.0,600
-20,40,8087,-929,7557.0,600
-20,40,6191,19,7557.0,600
-20,40,656,610,7557.0,600
-20,40,378,188,7557.0,600
-20,40,3511,248,7557.0,600
-20,50,6308,-332,7557.0,600
-20,50,119,425,7557.0,600
-20,50,2589,741,7557.0,600
-20,50,8666,-432,7557.0,600
-20,50,459,-288,7557.0,600
-20,50,1019,675,7557.0,600
-20,50,3851,734,7557.0,600
-20,50,7072,-727,7557.0,600
-20,50,1051,418,7557.0,600
-20,50,8276,410,7557.0,600
-10,-100,1866,-278,1866.0,-200
-10,-100,1886,101,1886.0,100
-10,-100,2868,647,2868.0,700
-10,-100,5240,162,5240.0,200
-10,-100,787,-634,787.0,-600
-10,-100,1659,501,1659.0,500
-10,-100,7193,-350,7193.0,-300
-10,-100,6740,15,6740.0,0
-10,-100,3326,770,3326.0,800
-10,-100,1728,-239,1728.0,-200
-10,-90,5986,59,5986.0,100
-10,-90,2970,246,2970.0,200
-10,-90,2474,-203,2474.0,-200
-10,-90,9775,124,9775.0,100
-10,-90,9505,-356,9505.0,-300
-10,-90,2436,-29,2436.0,0
-10,-90,8242,20,8242.0,0
-10,-90,2564,-756,2564.0,-700
-10,-90,7848,-421,7848.0,-400
-10,-90,7606,326,7606.0,300
-10,-80,948,25,948.0,0
-10,-80,9396,58,9396.0,100
-10,-80,447,-84,447.0,-100
-10,-80,5774,-628,5774.0,-600
-10,-80,682,-980,682.0,-1000
-10,-80,4532,597,4532.0,600
-10,-80,6164,328,6164.0,300
-10,-80,9594,-738,9594.0,-700
-10,-80,7543,-259,7543.0,-200
-10,-80,3836,-846,3836.0,-900
-10,-70,4078,-208,4078.0,-200
-10,-70,858,578,858.0,600
-10,-70,5930,643,5930.0,700
-10,-70,4041,-603,4041.0,-600
-10,-70,6309,-246,6309.0,-200
-10,-70,8636,392,8636.0,400
-10,-70,7875,949,7875.0,900
-10,-70,2368,-139,2368.0,-100
-10,-70,4953,-202,4953.0,-200
-10,-70,3484,-181,3484.0,-200
-10,-60,5999,190,5999.0,200
-10,-60,2287,709,2287.0,700
-10,-60,9481,-186,9481.0,-100
-10,-60,9795,-851,9795.0,-900
-10,-60,5332,660,5332.0,700
-10,-60,1898,-578,1898.0,-500
-10,-60,7451,-560,7451.0,-500
-10,-60,7252,-158,7252.0,-200
-10,-60,2869,-695,2869.0,-700
-10,-60,7371,-63,7371.0,-100
-10,-50,7206,533,7206.0,500
-10,-50,5921,718,5921.0,700
-10,-50,7201,255,7201.0,300
-10,-50,6758,531,6758.0,500
-10,-50,4269,118,4269.0,100
-10,-50,5941,836,5941.0,800
-10,-50,7728,-94,7728.0,-100
-10,-50,8532,223,8532.0,200
-10,-50,1368,-289,1368.0,-300
-10,-50,8862,598,8862.0,600
-10,-40,5058,445,5058.0,500
-10,-40,9515,375,9515.0,400
-10,-40,8445,296,8445.0,300
-10,-40,1966,517,1966.0,500
-10,-40,2304,-905,2304.0,-1000
-10,-40,2694,706,2694.0,700
-10,-40,9883,703,9883.0,700
-10,-40,442,-808,442.0,-800
-10,-40,144,-139,144.0,-100
-10,-40,5725,-633,5725.0,-600
-10,-30,4269,162,4269.0,200
-10,-30,9454,264,9454.0,300
-10,-30,1137,-37,1137.0,0
-10,-30,7280,-725,7280.0,-700
-10,-30,6407,549,6407.0,500
-10,-30,1720,-765,1720.0,-800
-10,-30,5995,598,5995.0,600
-10,-30,1113,-639,1113.0,-700
-10,-30,6515,-833,6515.0,-800
-10,-30,8975,524,8975.0,500
-10,-20,1620,724,1620.0,800
-10,-20,2119,479,2119.0,500
-10,-20,1519,250,1519.0,300
-10,-20,2026,-560,2026.0,-500
-10,-20,8035,-419,8035.0,-400
-10,-20,5123,778,5123.0,800
-10,-20,4841,-24,4841.0,0
-10,-20,2082,733,2082.0,700
-10,-20,1237,730,1237.0,700
-10,-20,9963,854,9963.0,900
-10,-10,8635,499,8635.0,500
-10,-10,6849,-671,6849.0,-700
-10,-10,4305,-983,4305.0,-1000
-10,-10,8973,-511,8973.0,-500
-10,-10,428,-321,428.0,-300
-10,-10,5791,-680,5791.0,-700
-10,-10,6299,-409,6299.0,-400
-10,-10,2253,509,2253.0,500
-10,-10,9269,854,9269.0,900
-10,-10,6627,130,6627.0,100
-10,0,2368,397,2368.0,400
-10,0,9428,-851,9428.0,-800
-10,0,9345,412,9345.0,400
-10,0,6296,-427,6296.0,-400
-10,0,1909,-529,1909.0,-500
-10,0,3681,-852,3681.0,-900
-10,0,3915,-950,3915.0,-1000
-10,0,5044,-409,5044.0,-400
-10,0,6681,-891,6681.0,-900
-10,0,7746,141,7746.0,100
-10,10,4115,136,4115.0,100
-10,10,5392,378,5392.0,400
