snr,wifi_db,exp_phase_shift,exp_doppler_shift,found_phase_shift,found_doppler_shift
-50,-100,6724,-215,9996,-1000
-50,-100,3890,-565,8420,-500
-50,-100,6795,-463,3795,-800
-50,-100,7216,625,16,-900
-50,-100,6138,1,9020,-300
-50,-100,3002,-605,6788,900
-50,-100,7360,663,8023,400
-50,-100,9348,-490,9346,-1000
-50,-100,9902,-854,9059,-800
-50,-100,1058,-746,6977,-600
-50,-100,8571,-350,7406,-200
-50,-100,7447,345,8167,-200
-50,-100,6341,378,4396,200
-50,-100,6027,-664,8176,700
-50,-100,9201,-101,2202,-200
-50,-100,4077,-959,9905,100
-50,-100,4289,966,1055,900
-50,-100,8714,46,5271,-300
-50,-100,9150,-705,6185,600
-50,-100,9685,576,4312,-500
-50,-100,7570,-951,7133,-400
-50,-100,1954,-10,620,700
-50,-100,9629,896,3964,-500
-50,-100,1322,686,4092,200
-50,-100,793,-221,9425,-500
-50,-100,2924,747,54,-800
-50,-100,8797,821,6442,-200
-50,-100,8061,231,7047,-800
-50,-100,4523,-915,6748,0
-50,-100,5028,635,6689,-600
-50,-100,6584,-623,7191,600
-50,-100,6597,-479,8587,200
-50,-100,7005,-987,158,-200
-50,-100,9198,-448,5268,700
-50,-100,3827,638,6080,900
-50,-100,7052,-256,8201,900
-50,-100,7941,-127,8999,400
-50,-100,4679,889,8592,-500
-50,-100,5637,-620,7411,100
-50,-100,4383,-501,4827,-100
-50,-100,78,600,1476,700
-50,-100,6498,302,9389,500
-50,-100,3200,9,1359,-900
-50,-100,401,-626,9906,300
-50,-100,8981,-32,3108,900
-50,-100,3509,-17,5609,-200
-50,-100,1291,-277,5999,0
-50,-100,8946,640,180,0
-50,-100,2133,874,4630,-500
-50,-100,3757,-627,2517,-500
-50,-100,4458,400,2799,900
-50,-100,9814,-503,2965,300
-50,-100,3500,-471,4019,-600
-50,-100,7373,-201,4521,-200
-50,-100,7223,-754,9405,800
-50,-100,6920,854,5748,800
-50,-100,1081,424,9402,-400
-50,-100,3355,721,6899,500
-50,-100,783,-30,331,500
-50,-100,8896,52,3218,-700
-50,-100,7484,905,2464,-300
-50,-100,6519,490,9583,700
-50,-100,1218,993,5950,-900
-50,-100,3222,674,4233,100
-50,-100,2467,403,5025,700
-50,-100,8751,610,5269,100
-50,-100,6991,-998,7383,500
-50,-100,8040,-411,3023,300
-50,-100,9294,-376,777,500
-50,-100,8404,-684,2206,900
-50,-100,2865,-487,7588,-100
-50,-100,3612,148,3184,-100
-50,-100,6646,-755,5136,-100
-50,-100,412,643,7083,300
-50,-100,3372,538,5326,-900
-50,-100,6469,51,4925,400
-50,-100,1758,-893,2020,-400
-50,-100,6967,-786,2870,600
-50,-100,7703,-438,9815,-300
-50,-100,3656,-582,1623,400
-50,-100,33,562,2253,-1000
-50,-100,5785,-266,2818,-700
-50,-100,8514,-983,26,400
-50,-100,7969,836,2997,200
-50,-100,24,575,1693,900
-50,-100,6754,90,6927,-1000
-50,-100,2572,-718,5572,0
-50,-100,9372,715,8966,400
-50,-100,2718,665,4140,-400
-50,-100,52,221,9394,100
-50,-100,2911,378,2412,800
-50,-100,4188,409,8248,-400
-50,-100,3707,358,5069,800
-50,-100,427,217,2765,-900
-50,-100,2796,905,7652,-900
-50,-100,2600,-305,5639,900
-50,-100,6357,-303,1555,-800
-50,-100,2569,-669,7032,-400
-50,-100,6751,752,2360,-100
-50,-100,9133,420,3968,700
-50,-90,6037,101,639,300
-50,-90,4490,101,5910,900
-50,-90,8544,666,1470,0
-50,-90,880,-612,2071,-1000
-50,-90,9686,-142,8408,-1000
-50,-90,4640,-297,196,-500
-50,-90,3358,588,9434,900
-50,-90,3044,618,2443,0
-50,-90,4341,647,6493,900
-50,-90,285,-783,9667,-900
-50,-90,3863,843,6319,-1000
-50,-90,5667,-424,5034,-600
-50,-90,4500,-74,1110,-300
-50,-90,2754,-937,4505,500
-50,-90,70,-770,9904,-500
-50,-90,2973,-913,7501,-200
-50,-90,8436,-945,1188,-100
-50,-90,790,975,851,-700
-50,-90,811,265,6761,-1000
-50,-90,3687,-887,6879,-100
-50,-90,1362,737,9034,200
-50,-90,2938,-149,4456,-200
-50,-90,7960,-121,6558,-1000
-50,-90,3247,772,1831,900
-50,-90,5027,326,1396,-900
-50,-90,511,-794,5401,800
-50,-90,3075,-436,9068,600
-50,-90,7641,-894,8408,-800
-50,-90,8311,-654,5583,400
-50,-90,6496,645,820,400
-50,-90,6945,-684,1709,-200
-50,-90,5808,-800,3764,-1000
-50,-90,5164,677,388,0
-50,-90,7547,-596,9870,500
-50,-90,4767,886,5681,700
-50,-90,3322,743,4311,700
-50,-90,8512,817,7747,200
-50,-90,1798,-820,7388,0
-50,-90,9243,704,3599,-800
-50,-90,1764,482,1340,400
-50,-90,1483,196,1272,-1000
-50,-90,6167,-637,5067,200
-50,-90,2777,-539,5509,900
-50,-90,3107,184,9588,-1000
-50,-90,4967,64,2954,300
-50,-90,9956,-465,9899,100
-50,-90,8815,-899,1140,900
-50,-90,6281,-760,4693,-400
-50,-90,3844,-178,8238,600
-50,-90,8159,787,7667,800
-50,-90,9395,-936,8059,300
-50,-90,2522,689,3662,-400
-50,-90,1956,303,4316,-500
-50,-90,8946,487,777,-700
-50,-90,9199,-512,4054,900
-50,-90,6996,-268,7809,0
-50,-90,7357,670,1215,800
-50,-90,7611,-475,6955,800
-50,-90,6507,-886,707,800
-50,-90,1808,-560,7835,-500
-50,-90,9724,-479,5279,-800
-50,-90,5209,637,6787,200
-50,-90,175,-410,2972,-500
-50,-90,2976,494,44,300
-50,-90,3344,739,509,400
-50,-90,1653,-282,459,300
-50,-90,6951,186,358,-1000
-50,-90,5045,-669,4368,-1000
-50,-90,3511,142,5225,300
-50,-90,1175,-284,8991,-100
-50,-90,6754,103,5607,700
-50,-90,2554,399,6067,-500
-50,-90,7577,-460,6915,300
-50,-90,6531,-851,2349,-900
-50,-90,4432,-560,3259,-100
-50,-90,6937,-541,4453,400
-50,-90,9615,-910,1029,-1000
-50,-90,7486,-756,7897,400
-50,-90,9514,-504,8154,-800
-50,-90,5298,-254,1975,-700
-50,-90,4032,-471,9958,-1000
-50,-90,165,-394,1346,600
-50,-90,9139,-929,766,-200
-50,-90,1517,-533,9745,-700
-50,-90,9389,572,5310,900
-50,-90,3085,950,2560,-700
-50,-90,5847,56,7395,600
-50,-90,6851,-933,1845,900
-50,-90,6928,-75,5796,200
-50,-90,2239,-368,6376,200
-50,-90,892,-703,3240,900
-50,-90,2594,-227,5672,-600
-50,-90,9923,387,1074,700
-50,-90,6558,864,9411,500
-50,-90,437,-101,4501,600
-50,-90,6401,184,1700,-900
-50,-90,309,-792,9882,-400
-50,-90,8981,-753,5827,-800
-50,-90,5354,205,7247,100
-50,-90,1755,-21,6585,-900
-50,-80,2262,801,1315,800
-50,-80,7254,-796,9667,900
-50,-80,7170,728,6619,-300
-50,-80,5567,963,4718,300
-50,-80,1039,591,6392,900
-50,-80,4294,370,7664,600
-50,-80,1531,-163,1141,-200
-50,-80,792,-175,8592,800
-50,-80,4699,-345,9598,-1000
-50,-80,6330,847,10000,0
-50,-80,8821,-267,6911,-900
-50,-80,2472,-1000,6317,-500
-50,-80,4947,-336,9820,800
-50,-80,6721,-164,5376,200
-50,-80,7038,457,6782,0
-50,-80,1391,-377,5720,-900
-50,-80,3339,-106,2938,100
-50,-80,4188,235,3089,-200
-50,-80,7086,-922,8425,-700
-50,-80,6791,748,4998,900
-50,-80,9945,630,6883,-600
-50,-80,7557,73,4522,800
-50,-80,9121,537,1156,100
-50,-80,7484,-949,2121,300
-50,-80,5471,242,6637,-700
-50,-80,1355,-915,8633,400
-50,-80,9425,792,9314,900
-50,-80,4718,-578,2919,800
-50,-80,2294,725,4503,200
-50,-80,4209,-962,4618,-300
-50,-80,9851,-163,979,-1000
-50,-80,1117,576,9217,0
-50,-80,1368,-387,4161,100
-50,-80,7574,-400,9766,-900
-50,-80,1771,-177,2466,200
-50,-80,5203,125,367,500
-50,-80,8338,-506,8079,-1000
-50,-80,7151,-178,6076,900
-50,-80,1173,614,814,500
-50,-80,3608,581,2779,-600
-50,-80,4116,460,189,800
-50,-80,3577,979,4223,400
-50,-80,3907,293,7847,800
-50,-80,6400,325,3955,-900
-50,-80,212,978,3676,700
-50,-80,7386,709,7699,900
-50,-80,2965,-963,1160,500
-50,-80,6199,871,5518,-300
-50,-80,9515,58,312,700
-50,-80,2636,-170,5175,-600
-50,-80,5138,764,5940,600
-50,-80,2145,653,7977,600
-50,-80,3273,-290,7968,-400
-50,-80,4683,-635,6612,100
-50,-80,8804,336,6638,-800
-50,-80,1282,45,1786,-900
-50,-80,4292,730,7424,600
-50,-80,9483,-673,5166,-200
-50,-80,277,123,4097,-600
-50,-80,2092,-240,6119,900
-50,-80,4516,126,3580,-600
-50,-80,334,-831,8486,-800
-50,-80,3752,34,9667,-300
-50,-80,9490,370,2501,-900
-50,-80,9991,55,4577,-400
-50,-80,3177,123,1011,300
-50,-80,6093,330,3799,900
-50,-80,6135,-616,6738,100
-50,-80,9202,-168,5909,900
-50,-80,494,-678,16,100
-50,-80,7395,793,3932,-200
-50,-80,5705,-645,1560,-1000
-50,-80,2052,-291,5408,700
-50,-80,5553,-582,9380,0
-50,-80,1195,-141,2457,900
-50,-80,8851,477,9956,-700
-50,-80,1458,-116,2144,-100
-50,-80,6490,569,3639,800
-50,-80,9155,-844,7446,100
-50,-80,2820,826,2263,300
-50,-80,3078,883,1967,-700
-50,-80,9521,-990,3590,900
-50,-80,3528,24,8224,500
-50,-80,8467,-466,5406,-700
-50,-80,7379,-735,7929,-300
-50,-80,911,-825,2812,400
-50,-80,1268,777,7715,-900
-50,-80,100,426,9025,700
-50,-80,2112,67,6065,-700
-50,-80,3961,874,6250,-400
-50,-80,7262,854,8177,700
-50,-80,8147,-189,9041,-900
-50,-80,2417,-281,7724,-900
-50,-80,4716,-983,5541,-500
-50,-80,2309,-315,9138,100
-50,-80,8570,331,453,100
-50,-80,3311,-260,5963,700
-50,-80,7618,592,9929,-300
-50,-80,2810,976,5327,200
-50,-80,4088,-655,4031,800
-50,-70,7875,555,426,700
-50,-70,4969,-221,3579,900
-50,-70,7783,233,1071,400
-50,-70,478,-204,3294,100
-50,-70,1762,976,6416,-300
-50,-70,8259,-967,3001,-600
-50,-70,8917,-947,6215,0
-50,-70,1327,-312,6323,-200
-50,-70,2599,-372,3884,200
-50,-70,9616,114,8499,-500
-50,-70,9437,27,3206,300
-50,-70,2718,80,359,-500
-50,-70,7599,256,4640,-200
-50,-70,2378,4,3359,600
-50,-70,9456,-754,2520,100
-50,-70,4888,-27,9532,-300
-50,-70,8454,-515,9986,500
-50,-70,1794,-304,3954,100
-50,-70,4456,176,4561,800
-50,-70,9999,-205,5143,200
-50,-70,1129,94,3997,-200
-50,-70,313,96,3497,800
-50,-70,3998,703,5498,500
-50,-70,1188,-919,4629,400
-50,-70,4546,576,2415,-400
-50,-70,7925,-996,9322,400
-50,-70,1646,48,2730,-300
-50,-70,1315,-18,3023,-400
-50,-70,146,197,5021,-700
-50,-70,2823,34,1960,200
-50,-70,6711,256,5386,-100
-50,-70,1261,800,8236,-1000
-50,-70,2720,-339,2823,900
-50,-70,4080,-174,8230,-900
-50,-70,21,-256,2837,800
-50,-70,5156,479,3960,-900
-50,-70,220,409,3616,900
-50,-70,9128,29,8363,300
-50,-70,6310,-817,6232,-1000
-50,-70,6107,984,1671,-600
-50,-70,5739,-867,5918,-100
-50,-70,7144,-277,7495,-300
-50,-70,9124,159,6334,600
-50,-70,9038,-134,262,800
-50,-70,285,-347,761,0
-50,-70,2799,410,9119,-600
-50,-70,1431,-711,9016,-700
-50,-70,7928,-984,4241,-700
-50,-70,1490,-849,3984,-200
-50,-70,177,-899,2456,400
-50,-70,8767,509,235,-900
-50,-70,9790,643,7839,-500
-50,-70,882,-548,8456,600
-50,-70,4684,-393,8201,700
-50,-70,1107,-187,1576,-1000
-50,-70,7844,192,5530,200
-50,-70,2888,90,1952,-400
-50,-70,2308,-478,3617,900
-50,-70,4176,688,4441,-800
-50,-70,2191,424,3556,-800
-50,-70,6426,642,3782,200
-50,-70,8849,693,5209,-300
-50,-70,4554,-959,7153,300
-50,-70,7170,-162,4832,200
-50,-70,6929,830,9904,-800
-50,-70,9437,-69,9871,-200
-50,-70,8955,-83,3960,400
-50,-70,2305,-746,1086,-300
-50,-70,5698,-502,6508,900
-50,-70,4871,648,1128,900
-50,-70,6512,-297,7878,-700
-50,-70,4397,312,9777,400
-50,-70,8017,-908,1601,-200
-50,-70,3035,960,135,800
-50,-70,4483,234,1902,-500
-50,-70,7785,842,5561,-1000
-50,-70,6027,222,1981,400
-50,-70,42,-979,7741,900
-50,-70,240,364,1415,-1000
-50,-70,4047,616,3439,-100
-50,-70,6282,468,667,-500
-50,-70,9335,-371,5562,-300
-50,-70,264,570,5687,100
-50,-70,6101,-844,1568,400
-50,-70,3174,955,2842,-100
-50,-70,8180,150,7660,500
-50,-70,5310,732,8124,-100
-50,-70,6678,897,6242,-900
-50,-70,6427,-798,419,-1000
-50,-70,8574,-858,1054,-400
-50,-70,2207,-433,9689,100
-50,-70,3724,-205,4681,200
-50,-70,6989,-840,562,-1000
-50,-70,8587,924,4999,-1000
-50,-70,2761,-514,3609,-300
-50,-70,2921,-232,5357,400
-50,-70,1090,981,7196,0
-50,-70,8247,-535,5716,-500
-50,-70,2590,190,3078,-300
-50,-70,5685,180,550,-1000
-50,-60,9203,979,7713,-400
-50,-60,5280,134,5016,700
-50,-60,7422,-839,6771,500
-50,-60,2556,249,6185,-900
-50,-60,6840,409,7387,-1000
-50,-60,5290,775,9959,700
-50,-60,8701,-790,5401,900
-50,-60,886,262,9133,400
-50,-60,3030,937,7396,-1000
-50,-60,430,432,9568,-1000
-50,-60,3183,-820,897,-200
-50,-60,3660,172,8721,200
-50,-60,7101,281,8027,-1000
-50,-60,2443,-578,8416,600
-50,-60,1699,-572,8960,-900
-50,-60,6343,-65,9539,-900
-50,-60,850,-753,6962,900
-50,-60,6970,766,5544,600
-50,-60,5531,517,9775,-700
-50,-60,4748,-376,1516,700
-50,-60,7783,483,5039,-600
-50,-60,8072,352,6100,-1000
-50,-60,8752,964,2595,-700
-50,-60,8068,81,3244,-700
-50,-60,400,-617,1695,-800
-50,-60,8363,96,514,-100
-50,-60,3672,-563,6480,600
-50,-60,8438,-252,644,-400
-50,-60,9980,-57,4852,900
-50,-60,9205,665,743,800
-50,-60,4304,424,5583,-400
-50,-60,6801,-348,9219,800
-50,-60,1287,-144,3607,400
-50,-60,2814,-59,1258,500
-50,-60,2276,149,5340,300
-50,-60,8730,-900,6106,200
-50,-60,9987,387,2772,-100
-50,-60,9268,-164,4460,-1000
-50,-60,5508,-332,5360,0
-50,-60,519,-177,1628,0
-50,-60,8025,1000,2802,800
-50,-60,5612,715,2235,-400
-50,-60,8526,-71,2354,-100
-50,-60,5337,-291,2570,300
-50,-60,9060,-615,3856,-1000
-50,-60,4232,-816,6468,-200
-50,-60,3533,193,2768,-100
-50,-60,7225,269,7305,-700
-50,-60,1387,813,7892,-1000
-50,-60,2356,871,8465,900
-50,-60,8965,125,2987,-100
-50,-60,5097,-146,2989,-400
-50,-60,6415,96,2867,900
-50,-60,5831,39,4199,900
-50,-60,7393,-903,5194,-200
-50,-60,3002,778,3066,100
-50,-60,2553,-715,6554,-200
-50,-60,7304,-360,5451,-200
-50,-60,3900,-881,2264,400
-50,-60,6403,248,6607,-100
-50,-60,1365,-430,4732,-1000
-50,-60,6327,-751,9437,-600
-50,-60,853,-158,6023,-100
-50,-60,7851,282,6768,-300
-50,-60,5686,-641,7448,800
-50,-60,1875,422,1665,-500
-50,-60,7075,-821,9366,200
-50,-60,5305,966,3825,800
-50,-60,5381,5,1449,-900
-50,-60,5351,-768,1174,0
-50,-60,9268,232,5722,-100
-50,-60,1775,-672,5918,-100
-50,-60,8320,-953,6464,0
-50,-60,1887,903,8042,100
-50,-60,4537,509,7063,400
-50,-60,1726,457,3664,-200
-50,-60,9147,-679,6433,-900
-50,-60,7397,627,2701,-200
-50,-60,1161,517,5466,-700
-50,-60,59,613,1423,900
-50,-60,6242,-686,1619,300
-50,-60,9828,-649,1338,300
-50,-60,9857,476,1903,-600
-50,-60,7600,184,6247,700
-50,-60,2455,-336,3136,100
-50,-60,4911,277,384,-200
-50,-60,9700,-339,5361,-600
-50,-60,7937,120,562,-700
-50,-60,1498,-802,3727,-1000
-50,-60,7052,-746,2234,200
-50,-60,8744,-767,3659,-300
-50,-60,8954,178,8606,0
-50,-60,9591,992,9623,0
-50,-60,2022,957,3873,-900
-50,-60,6130,-953,6980,300
-50,-60,6379,35,3324,-100
-50,-60,3951,-752,5728,0
-50,-60,8477,530,9255,900
-50,-60,4014,991,9763,900
-50,-60,9909,-475,4015,-1000
-50,-50,2369,414,7907,-900
-50,-50,1099,-491,2605,-800
-50,-50,9247,696,3741,200
-50,-50,5240,305,600,400
-50,-50,5497,736,5628,-1000
-50,-50,3197,-702,7035,100
-50,-50,4097,-382,2834,-600
-50,-50,5353,363,3342,400
-50,-50,7029,-624,5082,100
-50,-50,9686,952,9444,900
-50,-50,4997,395,8564,-500
-50,-50,8547,325,5364,500
-50,-50,72,850,4312,800
-50,-50,4079,-72,8310,100
-50,-50,6300,307,131,200
-50,-50,3758,279,3808,200
-50,-50,5266,-463,7620,200
-50,-50,5952,-9,4042,600
-50,-50,1849,-214,6743,-600
-50,-50,3964,-958,4706,600
-50,-50,3683,946,5226,900
-50,-50,3374,-393,6495,100
-50,-50,143,-851,2429,0
-50,-50,7470,-744,6295,400
-50,-50,34,-351,5791,600
-50,-50,5453,833,2330,-1000
-50,-50,2847,672,4053,100
-50,-50,8787,-832,4923,300
-50,-50,3036,-733,4578,400
-50,-50,2668,539,7209,-800
-50,-50,116,240,5361,-900
-50,-50,4119,-211,5800,800
-50,-50,7784,-148,7070,-500
-50,-50,6862,-137,2595,-500
-50,-50,5002,771,4973,-900
-50,-50,1247,-659,8788,700
-50,-50,1609,-736,1935,-200
-50,-50,4851,-489,839,900
-50,-50,6737,-814,2975,0
-50,-50,290,172,9220,200
-50,-50,6608,213,8109,700
-50,-50,88,-365,6312,300
-50,-50,6269,221,4501,-1000
-50,-50,8711,-230,5197,500
-50,-50,4873,958,2484,500
-50,-50,1681,587,9964,800
-50,-50,8104,699,1645,-300
-50,-50,4860,375,4399,-300
-50,-50,1836,-739,4826,-1000
-50,-50,1323,-29,5114,-100
-50,-50,7396,-188,4166,900
-50,-50,6806,-939,673,-700
-50,-50,3201,-634,310,-700
-50,-50,4473,-700,6148,100
-50,-50,5870,-387,6089,900
-50,-50,2161,481,1473,500
-50,-50,6416,-34,9292,-300
-50,-50,439,-465,2077,-200
-50,-50,3627,-284,7952,600
-50,-50,700,395,7189,-200
-50,-50,4333,179,1252,-500
-50,-50,4346,-74,2921,-600
-50,-50,7401,-600,9878,-1000
-50,-50,928,402,486,-800
-50,-50,5241,809,771,900
-50,-50,2755,258,3481,900
-50,-50,2317,-888,7805,600
-50,-50,6428,913,3971,500
-50,-50,8613,526,7224,800
-50,-50,7160,-90,2542,-500
-50,-50,127,475,116,400
-50,-50,1248,495,9200,-800
-50,-50,2349,641,6890,-800
-50,-50,2415,553,311,-100
-50,-50,7753,-929,1150,-500
-50,-50,3500,-120,6823,300
-50,-50,250,-532,4892,-1000
-50,-50,6588,472,7217,-800
-50,-50,9683,770,3049,800
-50,-50,937,201,3058,900
-50,-50,3719,-27,4569,500
-50,-50,5202,550,9645,-1000
-50,-50,3396,-243,7133,-700
-50,-50,4513,-489,8184,-400
-50,-50,6800,569,2266,500
-50,-50,9930,283,890,-700
-50,-50,1983,-812,9623,-400
-50,-50,5513,-982,6441,-200
-50,-50,3673,810,6566,200
-50,-50,644,884,6769,-300
-50,-50,2801,612,5034,800
-50,-50,1651,906,3438,-1000
-50,-50,3568,887,9234,-500
-50,-50,4325,76,6360,-900
-50,-50,61,88,2980,-100
-50,-50,2907,-496,1755,700
-50,-50,8147,-422,8712,-900
-50,-50,9770,852,7459,300
-50,-50,6915,429,7670,300
-50,-50,2318,399,5630,500
-50,-40,6573,573,5102,-400
-50,-40,1342,-54,2140,900
-50,-40,7973,278,8945,-300
-50,-40,8974,-371,478,-1000
-50,-40,2052,527,4922,-900
-50,-40,9822,-851,7526,900
-50,-40,337,444,9002,-500
-50,-40,5852,191,5029,-1000
-50,-40,9481,975,3585,700
-50,-40,3848,543,9543,900
-50,-40,807,-676,6689,-700
-50,-40,9819,235,7953,900
-50,-40,9670,-127,3874,700
-50,-40,3290,-650,1849,900
-50,-40,9221,873,7566,-700
-50,-40,2468,-840,150,-100
-50,-40,1716,-184,6647,600
-50,-40,5369,-425,2985,700
-50,-40,5953,816,5100,-800
-50,-40,5690,7,5104,300
-50,-40,8331,-443,4950,300
-50,-40,5391,596,5940,700
-50,-40,6291,-373,3888,-1000
-50,-40,9408,-619,2677,-600
-50,-40,2358,857,2799,-900
-50,-40,136,-713,1206,-600
-50,-40,2550,497,6866,-400
-50,-40,7408,-297,204,-700
-50,-40,4889,852,7644,-500
-50,-40,2892,403,6521,-600
-50,-40,1150,-748,3755,-400
-50,-40,8289,136,6918,300
-50,-40,1002,-760,3260,500
-50,-40,4234,-493,4489,-1000
-50,-40,1938,611,2075,900
-50,-40,4641,267,3833,-100
-50,-40,2225,-787,6146,100
-50,-40,3621,709,6525,800
-50,-40,8348,242,7986,800
-50,-40,7310,763,3346,-100
-50,-40,6393,-268,8526,-1000
-50,-40,8359,-655,567,-1000
-50,-40,9890,925,7213,900
-50,-40,3201,-353,9962,900
-50,-40,1212,-459,8991,700
-50,-40,485,670,2102,-300
-50,-40,7152,599,2698,-700
-50,-40,9726,-853,8562,-400
-50,-40,2896,546,4167,-200
-50,-40,1101,864,9890,100
-50,-40,5005,-195,7723,900
-50,-40,7448,-325,3259,400
-50,-40,1872,331,4428,700
-50,-40,9103,21,7280,400
-50,-40,4342,625,962,300
-50,-40,2293,-383,6192,900
-50,-40,5398,911,6639,700
-50,-40,2444,-749,6856,600
-50,-40,1705,-312,5370,-400
-50,-40,452,402,5666,-900
-50,-40,757,123,860,-200
-50,-40,5737,-332,3141,-400
-50,-40,9635,-601,7822,600
-50,-40,3774,970,2958,-1000
-50,-40,3552,-532,4626,700
-50,-40,7756,-311,3047,-400
-50,-40,1188,569,522,200
-50,-40,4167,-297,2182,400
-50,-40,3741,892,6596,0
-50,-40,6037,832,6698,0
-50,-40,553,-6,4011,-1000
-50,-40,3860,-514,4967,-1000
-50,-40,1047,-505,2167,700
-50,-40,3247,58,8625,-800
-50,-40,5489,-869,1408,900
-50,-40,8016,216,5672,800
-50,-40,34,-7,9702,-500
-50,-40,3716,163,6954,0
-50,-40,252,949,4145,-500
-50,-40,454,319,3288,-500
-50,-40,3632,547,9634,-1000
-50,-40,692,16,9232,200
-50,-40,4993,933,1183,-200
-50,-40,8625,84,2105,0
-50,-40,6722,-938,8540,800
-50,-40,7781,43,1763,300
-50,-40,909,-789,3209,400
-50,-40,7517,-344,8841,-1000
-50,-40,7219,696,2393,-200
-50,-40,2923,733,2395,800
-50,-40,1929,-425,9011,900
-50,-40,3933,818,5676,-800
-50,-40,6201,-793,2935,-300
-50,-40,7406,289,1754,-900
-50,-40,7633,124,6592,0
-50,-40,7993,587,3851,100
-50,-40,6006,-593,7840,-200
-50,-40,907,-931,1903,-1000
-50,-40,7006,58,3410,700
-50,-40,8642,-110,4247,-100
-50,-30,4785,374,440,200
-50,-30,4961,865,4486,800
-50,-30,4419,-799,8517,-100
-50,-30,5520,479,2067,500
-50,-30,384,963,986,600
-50,-30,4395,669,1776,-200
-50,-30,4441,-394,5983,-1000
-50,-30,84,-236,9819,400
-50,-30,5477,206,7771,-300
-50,-30,2758,442,6276,-200
-50,-30,3175,340,8934,900
-50,-30,9676,-613,4823,-200
-50,-30,4610,-746,7751,300
-50,-30,5135,-282,4179,800
-50,-30,9251,-117,297,-200
-50,-30,9509,311,8789,200
-50,-30,3785,-45,121,-400
-50,-30,417,810,8087,-800
-50,-30,3086,-615,270,-700
-50,-30,5876,805,9670,900
-50,-30,4994,813,8647,-500
-50,-30,4774,31,3777,200
-50,-30,9216,-83,7731,900
-50,-30,4517,-193,4629,900
-50,-30,5148,-525,5705,-1000
-50,-30,4402,-294,8994,-1000
-50,-30,4867,-203,5766,-400
-50,-30,7123,-587,5161,200
-50,-30,6991,-407,7873,-600
-50,-30,9082,315,6268,-600
-50,-30,9295,-330,3327,900
-50,-30,5429,-801,6816,-900
-50,-30,2295,661,3035,300
-50,-30,7819,-281,5351,-800
-50,-30,1999,74,726,-800
-50,-30,5361,924,8499,900
-50,-30,1471,361,8485,300
-50,-30,5382,-463,9999,-900
-50,-30,6439,949,3170,400
-50,-30,1282,-217,2438,-200
-50,-30,2103,-425,5300,-200
-50,-30,1236,-983,3643,-1000
-50,-30,2104,-429,251,-1000
-50,-30,8704,448,1339,-1000
-50,-30,2476,-129,8837,-900
-50,-30,747,116,239,-700
-50,-30,7012,-256,2155,900
-50,-30,9436,443,6239,400
-50,-30,6018,-409,8870,-300
-50,-30,6802,500,1544,-500
-50,-30,917,298,4603,100
-50,-30,2840,741,2092,-500
-50,-30,3813,327,3799,300
-50,-30,9355,-903,911,500
-50,-30,8539,-868,2391,-300
-50,-30,6869,-87,7804,300
-50,-30,6086,-932,9239,-600
-50,-30,2419,-237,5543,700
-50,-30,386,-572,6575,0
-50,-30,2926,-507,1544,200
-50,-30,1323,226,4410,-700
-50,-30,8851,612,3995,-100
-50,-30,9662,996,4348,100
-50,-30,8194,736,5676,-800
-50,-30,8624,837,6426,900
-50,-30,4655,-807,1987,-600
-50,-30,989,502,6149,-600
-50,-30,8062,521,8898,-500
-50,-30,2498,424,2400,-300
-50,-30,9146,755,9154,900
-50,-30,7192,510,3837,-800
-50,-30,9832,-585,7785,-500
-50,-30,8905,482,8870,-600
-50,-30,8308,-100,4688,-300
-50,-30,3793,287,6839,600
-50,-30,2802,186,1533,100
-50,-30,3133,396,681,-100
-50,-30,450,364,1629,-300
-50,-30,3015,773,9163,400
-50,-30,5749,-60,9657,-600
-50,-30,6351,180,6065,700
-50,-30,8109,-183,446,-1000
-50,-30,8188,-439,2416,-100
-50,-30,6303,678,120,600
-50,-30,4263,494,5671,-400
-50,-30,5485,870,1266,400
-50,-30,8801,-756,4514,-1000
-50,-30,8707,322,9478,-100
-50,-30,4117,-644,445,-900
-50,-30,5484,-335,1422,-500
-50,-30,7590,57,2689,700
-50,-30,1532,413,8952,900
-50,-30,4487,31,328,300
-50,-30,4113,908,2527,-300
-50,-30,1117,237,4508,-600
-50,-30,3897,-428,7790,100
-50,-30,5718,-400,6231,-800
-50,-30,6276,365,9884,-600
-50,-30,6325,263,6324,-600
-50,-30,5895,-831,9619,700
-50,-20,817,-266,4354,-200
-50,-20,2687,402,123,-600
-50,-20,8896,64,4701,300
-50,-20,3695,-679,1809,700
-50,-20,2110,-699,4287,200
-50,-20,4272,-496,2176,200
-50,-20,5352,507,2229,-1000
-50,-20,3533,499,5201,600
-50,-20,2427,721,6605,-100
-50,-20,4609,564,9968,800
-50,-20,6405,-392,6943,900
-50,-20,8977,937,9669,-700
-50,-20,1189,-779,9809,900
-50,-20,1518,699,5102,-200
-50,-20,5454,-480,9911,500
-50,-20,9386,715,5086,200
-50,-20,3820,815,2724,-900
-50,-20,6809,-282,9033,-200
-50,-20,2653,-62,2859,900
-50,-20,1249,-606,909,-400
-50,-20,2530,613,8788,-100
-50,-20,9909,-184,4009,600
-50,-20,445,163,6954,600
-50,-20,7676,-831,9622,0
-50,-20,6051,731,256,400
-50,-20,3986,85,9844,-200
