time,lat,lon,freq_index,peak_val,noise_mean
20260805_113200,42.622641,-71.488719,5,1,0
20260805_113200,42.622639,-71.488719,6,4,1
20260805_113201,42.622639,-71.488719,7,5,2
20260805_113201,42.622638,-71.48872,8,2,0
20260805_113202,42.622638,-71.48872,9,2,0
20260805_113202,42.622636,-71.488722,10,1,0
20260805_113203,42.622636,-71.488722,11,0,0
20260805_113203,42.622635,-71.488722,12,1,0
20260805_113204,42.622635,-71.488722,13,1,0
20260805_113204,42.622634,-71.488723,14,0,0
20260805_113205,42.622634,-71.488724,15,1,0
20260805_113205,42.622634,-71.488724,16,1,0
20260805_113206,42.622634,-71.488724,17,1,0
20260805_113206,42.622634,-71.488724,18,1,0
20260805_113207,42.622634,-71.488724,19,1,0
20260805_113207,42.622634,-71.488724,20,1,0
20260805_113208,42.622633,-71.488724,0,1,0
20260805_113208,42.622633,-71.488724,1,1,0
20260805_113209,42.622633,-71.488724,2,1,0
20260805_113209,42.622633,-71.488724,3,2,0
20260805_113210,42.622633,-71.488724,4,1,0
20260805_113210,42.622633,-71.488724,5,1,0
20260805_113211,42.622633,-71.488724,6,4,0
20260805_113211,42.622633,-71.488724,7,5,2
20260805_113212,42.622633,-71.488724,8,1,0
20260805_113212,42.622633,-71.488724,9,1,0
20260805_113213,42.622633,-71.488724,10,1,0
20260805_113213,42.622633,-71.488724,11,0,0
20260805_113214,42.622631,-71.488724,12,1,0
20260805_113214,42.622631,-71.488724,13,1,0
20260805_113215,42.622631,-71.488724,14,1,0
20260805_113215,42.622631,-71.488724,15,1,0
20260805_113216,42.622632,-71.488724,16,1,0
20260805_113216,42.622632,-71.488724,17,1,0
20260805_113217,42.622632,-71.488724,18,1,0
20260805_113217,42.622632,-71.488724,19,2,0
20260805_113218,42.622632,-71.488723,20,1,0
20260805_113218,42.622632,-71.488723,0,2,0
20260805_113219,42.622632,-71.488722,1,1,0
20260805_113219,42.622632,-71.488722,2,1,0
20260805_113220,42.622633,-71.48872,3,2,0
20260805_113220,42.622633,-71.48872,4,1,0
20260805_113221,,,5,1,0
20260805_113221,,,6,4,1
20260805_113222,42.622633,-71.48872,7,5,2
20260805_113222,42.622633,-71.48872,8,1,0
20260805_113223,,,9,1,0
20260805_113223,,,10,0,0
20260805_113224,,,11,1,0
20260805_113225,,,12,1,0
20260805_113225,42.622632,-71.488721,13,1,0
20260805_113226,42.622632,-71.488721,14,0,0
20260805_113226,42.622632,-71.48872,15,1,0
20260805_113227,42.622632,-71.48872,16,1,0
20260805_113227,42.622632,-71.48872,17,1,0
20260805_113228,42.622632,-71.48872,18,1,0
20260805_113228,42.622632,-71.488719,19,2,0
20260805_113229,42.622632,-71.488719,20,1,0
20260805_113229,42.622634,-71.488717,0,1,0
20260805_113230,42.622634,-71.488717,1,0,0
20260805_113230,42.622634,-71.488717,2,1,0
20260805_113231,42.622634,-71.488717,3,2,0
20260805_113231,42.622634,-71.488716,4,1,0
20260805_113232,42.622634,-71.488716,5,1,0
20260805_113232,42.622635,-71.488714,6,4,1
20260805_113233,42.622635,-71.488714,7,5,2
20260805_113233,42.622635,-71.488712,8,2,0
20260805_113234,42.622635,-71.488712,9,2,0
20260805_113234,42.622634,-71.48871,10,1,0
20260805_113235,42.622634,-71.48871,11,1,0
20260805_113235,42.622632,-71.488708,12,1,0
20260805_113236,42.622632,-71.488708,13,1,0
20260805_113236,42.622632,-71.488707,14,1,0
20260805_113237,42.622632,-71.488707,15,1,0
20260805_113237,42.622631,-71.488704,16,1,0
20260805_113238,42.622631,-71.488704,17,1,0
20260805_113238,42.622634,-71.488701,18,1,0
20260805_113239,42.622634,-71.488701,19,2,0
20260805_113239,42.622634,-71.4887,20,0,0
20260805_113240,42.622634,-71.4887,0,1,0
20260805_113240,42.622633,-71.488698,1,0,0
20260805_113241,42.622633,-71.488698,2,1,0
20260805_113241,42.622633,-71.488697,3,2,0
20260805_113242,42.622633,-71.488697,4,1,0
20260805_113242,42.622635,-71.488695,5,2,0
20260805_113243,42.622635,-71.488695,6,4,0
20260805_113243,42.622634,-71.488693,7,5,2
20260805_113244,42.622634,-71.488693,8,1,0
20260805_113244,42.622633,-71.488692,9,2,0
20260805_113245,42.622633,-71.488692,10,0,0
20260805_113245,42.622633,-71.488691,11,0,0
20260805_113246,42.622633,-71.488691,12,1,0
20260805_113246,42.622633,-71.488689,13,1,0
20260805_113247,42.622633,-71.488688,14,1,0
20260805_113247,42.622633,-71.488688,15,1,0
20260805_113248,42.622634,-71.488686,16,1,0
20260805_113248,42.622634,-71.488686,17,1,0
20260805_113249,42.622635,-71.488685,18,1,0
20260805_113249,42.622635,-71.488685,19,1,0
20260805_113250,42.622634,-71.488684,20,0,0
20260805_113250,42.622634,-71.488684,0,1,0
20260805_113251,42.622632,-71.488683,1,0,0
20260805_113251,42.622632,-71.488683,2,1,0
20260805_113252,42.622632,-71.488682,3,2,0
20260805_113252,42.622632,-71.488682,4,1,0
20260805_113253,42.622631,-71.48868,5,1,0
20260805_113253,42.622631,-71.48868,6,4,0
20260805_113254,42.62263,-71.488679,7,5,2
20260805_113254,42.62263,-71.488679,8,1,0
20260805_113255,42.622629,-71.488678,9,2,0
20260805_113255,42.622629,-71.488678,10,0,0
20260805_113256,42.622625,-71.488678,11,0,0
20260805_113256,42.622625,-71.488678,12,1,0
20260805_113257,42.622624,-71.488677,13,0,0
20260805_113257,42.622624,-71.488677,14,0,0
20260805_113258,42.622623,-71.488676,15,1,0
20260805_113258,42.622623,-71.488676,16,0,0
20260805_113259,42.622625,-71.488675,17,0,0
20260805_113259,42.622625,-71.488675,18,1,0
20260805_113300,42.622625,-71.488674,19,1,0
20260805_113300,42.622625,-71.488674,20,1,0
20260805_113301,42.622625,-71.488674,0,1,0
20260805_113301,42.622625,-71.488674,1,0,0
20260805_113302,42.622626,-71.488673,2,1,0
20260805_113302,42.622626,-71.488673,3,2,0
20260805_113303,42.622626,-71.488672,4,1,0
20260805_113303,42.622626,-71.488672,5,1,0
20260805_113304,42.622626,-71.488672,6,4,0
20260805_113304,42.622626,-71.488672,7,5,2
20260805_113305,42.622626,-71.488671,8,2,0
20260805_113305,42.622626,-71.488671,9,2,0
20260805_113306,42.622626,-71.48867,10,1,0
20260805_113307,42.622626,-71.48867,11,0,0
20260805_113307,42.622626,-71.48867,12,0,0
20260805_113308,42.622626,-71.48867,13,0,0
20260805_113308,42.622627,-71.488669,14,0,0
20260805_113309,42.622627,-71.488669,15,1,0
20260805_113309,42.622627,-71.488669,16,0,0
20260805_113310,42.622627,-71.488669,17,0,0
20260805_113310,42.622627,-71.488669,18,1,0
20260805_113311,42.622627,-71.488669,19,1,0
20260805_113311,42.62263,-71.488668,20,0,0
20260805_113312,42.62263,-71.488668,0,1,0
20260805_113312,42.622632,-71.488668,1,0,0
20260805_113313,42.622632,-71.488668,2,1,0
20260805_113313,42.622632,-71.488669,3,2,0
20260805_113314,42.622632,-71.488669,4,1,0
20260805_113314,42.622632,-71.488669,5,1,0
20260805_113315,42.622632,-71.488669,6,4,1
20260805_113315,42.622635,-71.488669,7,5,2
20260805_113316,42.622635,-71.488669,8,2,0
20260805_113316,42.622635,-71.48867,9,2,0
20260805_113317,42.622635,-71.48867,10,1,0
20260805_113317,42.622635,-71.48867,11,0,0
20260805_113318,42.622635,-71.48867,12,1,0
20260805_113318,42.622636,-71.48867,13,1,0
20260805_113319,42.622636,-71.48867,14,1,0
20260805_113319,42.622636,-71.48867,15,1,0
20260805_113320,42.622636,-71.48867,16,1,0
20260805_113320,42.622636,-71.48867,17,1,0
20260805_113321,42.622636,-71.48867,18,1,0
20260805_113321,42.622635,-71.488671,19,1,0
20260805_113322,42.622635,-71.488671,20,0,0
20260805_113322,42.622635,-71.488671,0,1,0
20260805_113323,42.622635,-71.488671,1,0,0
20260805_113323,42.622635,-71.488671,2,1,0
20260805_113324,42.622635,-71.488671,3,2,0
20260805_113324,42.622638,-71.48867,4,1,0
20260805_113325,42.622638,-71.48867,5,1,0
20260805_113325,42.622638,-71.488671,6,4,1
20260805_113326,42.622638,-71.488671,7,5,2
20260805_113326,42.622639,-71.488669,8,2,0
20260805_113327,42.622639,-71.488669,9,2,0
20260805_113327,42.622641,-71.488666,10,1,0
20260805_113328,42.622641,-71.488666,11,1,0
20260805_113328,42.622642,-71.488665,12,1,0
20260805_113329,42.622643,-71.488664,13,1,0
20260805_113329,42.622643,-71.488664,14,1,0
20260805_113330,42.622647,-71.488661,15,1,0
20260805_113330,42.622647,-71.488661,16,1,0
20260805_113331,42.622646,-71.48866,17,1,0
20260805_113331,42.622646,-71.48866,18,1,0
20260805_113332,42.622644,-71.488661,19,1,0
20260805_113332,42.622644,-71.488661,20,0,0
20260805_113333,42.622642,-71.488659,0,1,0
20260805_113333,42.622642,-71.488659,1,0,0
20260805_113334,42.622642,-71.488656,2,1,0
20260805_113334,42.622642,-71.488656,3,2,0
20260805_113335,42.622646,-71.48865,4,1,0
20260805_113335,42.622646,-71.48865,5,1,0
20260805_113336,42.622658,-71.488644,6,4,1
20260805_113336,42.622658,-71.488644,7,5,2
20260805_113337,42.622664,-71.488642,8,1,0
20260805_113337,42.622664,-71.488642,9,2,0
20260805_113338,42.62267,-71.488641,10,1,0
20260805_113338,42.62267,-71.488641,11,0,0
20260805_113339,,,12,1,0
20260805_113339,,,13,1,0
20260805_113340,,,14,1,0
20260805_113340,,,15,1,0
20260805_113341,,,16,1,0
20260805_113341,,,17,1,0
20260805_113342,42.622684,-71.488637,18,1,0
20260805_113342,42.622684,-71.488637,19,2,0
20260805_113343,,,20,1,0
20260805_113343,,,0,1,0
20260805_113344,42.622705,-71.488626,1,0,0
20260805_113344,42.622705,-71.488626,2,1,0
20260805_113345,42.622704,-71.488626,3,2,0
20260805_113345,42.622704,-71.488626,4,1,0
20260805_113346,42.622701,-71.488628,5,1,0
20260805_113346,42.622701,-71.488628,6,4,0
20260805_113347,42.622699,-71.488629,7,5,2
20260805_113347,42.622699,-71.488629,8,2,0
20260805_113348,42.622698,-71.48863,9,2,0
20260805_113348,42.622698,-71.48863,10,0,0
20260805_113349,42.622701,-71.488629,11,0,0
20260805_113350,42.622701,-71.488629,12,1,0
20260805_113350,42.622705,-71.488629,13,1,0
20260805_113351,42.622705,-71.488629,14,0,0
20260805_113351,42.622708,-71.488628,15,1,0
20260805_113352,42.622708,-71.488628,16,1,0
20260805_113352,42.622711,-71.488627,17,0,0
20260805_113353,42.622711,-71.488627,18,1,0
20260805_113353,42.622712,-71.488627,19,1,0
20260805_113354,42.622712,-71.488627,20,0,0
20260805_113354,42.622711,-71.488627,0,1,0
20260805_113355,42.622711,-71.488627,1,0,0
20260805_113355,,,2,1,0
20260805_113356,,,3,2,0
20260805_113356,42.622707,-71.488628,4,1,0
20260805_113357,42.622707,-71.488628,5,1,0
20260805_113357,42.622707,-71.488628,6,4,0
20260805_113358,42.622707,-71.488628,7,5,2
20260805_113358,42.622706,-71.488628,8,2,0
20260805_113359,42.622706,-71.488628,9,2,0
20260805_113359,42.622704,-71.488628,10,1,0
20260805_113400,42.622704,-71.488628,11,0,0
20260805_113400,42.622704,-71.488628,12,1,0
20260805_113401,42.622704,-71.488628,13,1,0
20260805_113401,42.622703,-71.488628,14,1,0
20260805_113402,42.622703,-71.488628,15,1,0
20260805_113402,42.622704,-71.488629,16,1,0
20260805_113403,42.622704,-71.488629,17,1,0
20260805_113403,42.622704,-71.488629,18,1,0
20260805_113404,42.622704,-71.488629,19,2,0
20260805_113404,42.622703,-71.48863,20,1,0
20260805_113405,42.622703,-71.48863,0,1,0
20260805_113405,,,1,0,0
20260805_113406,,,2,1,0
20260805_113406,,,3,2,0
20260805_113407,,,4,1,0
20260805_113407,,,5,1,0
20260805_113408,,,6,4,1
20260805_113408,42.622704,-71.48863,7,5,2
20260805_113409,42.622704,-71.48863,8,2,0
20260805_113409,42.622703,-71.48863,9,2,0
20260805_113410,42.622703,-71.48863,10,1,0
20260805_113410,42.622702,-71.488632,11,1,0
20260805_113411,,,12,1,0
20260805_113411,,,13,1,0
20260805_113412,,,14,0,0
20260805_113412,,,15,1,0
20260805_113413,42.6227,-71.488632,16,1,0
20260805_113413,42.6227,-71.488632,17,1,0
20260805_113414,42.622698,-71.488633,18,1,0
20260805_113414,42.622698,-71.488633,19,1,0
20260805_113415,42.622696,-71.488633,20,0,0
20260805_113415,42.622696,-71.488633,0,1,0
20260805_113416,42.622693,-71.488633,1,1,0
20260805_113416,42.622693,-71.488633,2,1,0
20260805_113417,42.622689,-71.488634,3,2,0
20260805_113417,42.622689,-71.488634,4,1,0
20260805_113418,42.622687,-71.488634,5,2,0
20260805_113418,42.622687,-71.488634,6,4,1
20260805_113419,42.622685,-71.488634,7,5,2
20260805_113419,42.622685,-71.488634,8,2,0
20260805_113420,42.622684,-71.488635,9,2,0
20260805_113420,42.622684,-71.488635,10,1,0
20260805_113421,42.622682,-71.488635,11,1,0
20260805_113421,42.622682,-71.488635,12,1,0
20260805_113422,42.62268,-71.488636,13,1,0
20260805_113422,42.62268,-71.488636,14,1,0
20260805_113423,42.622679,-71.488637,15,1,0
20260805_113423,42.622679,-71.488637,16,1,0
20260805_113424,42.622678,-71.488638,17,0,0
20260805_113424,42.622678,-71.488638,18,1,0
20260805_113425,,,19,1,0
20260805_113425,,,20,1,0
20260805_113426,42.622673,-71.488638,0,1,0
20260805_113426,42.622673,-71.488638,1,1,0
20260805_113427,42.622671,-71.488638,2,1,0
20260805_113427,42.622671,-71.488638,3,2,0
20260805_113428,42.622671,-71.488638,4,1,0
20260805_113428,42.622671,-71.488638,5,1,0
20260805_113429,42.622671,-71.488636,6,4,1
20260805_113429,42.622671,-71.488636,7,5,2
20260805_113430,42.62267,-71.488636,8,2,0
20260805_113430,42.62267,-71.488636,9,2,0
20260805_113431,42.62267,-71.488636,10,1,0
20260805_113431,42.62267,-71.488636,11,1,0
20260805_113432,42.622668,-71.488636,12,1,0
20260805_113433,42.622668,-71.488636,13,1,0
20260805_113433,42.622668,-71.488635,14,0,0
20260805_113434,42.622668,-71.488635,15,1,0
20260805_113434,42.622668,-71.488635,16,1,0
20260805_113435,42.622668,-71.488635,17,1,0
20260805_113435,,,18,1,0
20260805_113436,,,19,1,0
20260805_113436,,,20,1,0
20260805_113437,,,0,1,0
20260805_113437,,,1,1,0
20260805_113438,,,2,1,0
20260805_113438,,,3,3,0
20260805_113439,,,4,1,0
20260805_113439,,,5,2,0
20260805_113440,,,6,4,1
20260805_113440,,,7,6,2
20260805_113441,,,8,2,0
20260805_113441,,,9,2,1
20260805_113442,,,10,1,0
20260805_113442,,,11,1,0
20260805_113443,,,12,1,0
20260805_113443,42.622668,-71.488634,13,1,0
20260805_113444,42.622668,-71.488634,14,1,0
20260805_113444,42.622668,-71.488634,15,1,0
20260805_113445,42.622668,-71.488634,16,1,0
20260805_113445,42.622668,-71.488633,17,1,0
20260805_113446,42.622668,-71.488633,18,1,0
20260805_113446,42.622668,-71.488633,19,2,0
20260805_113447,42.622668,-71.488633,20,1,0
20260805_113447,42.622669,-71.488633,0,1,0
20260805_113448,42.622669,-71.488633,1,1,0
20260805_113448,42.622668,-71.488632,2,1,0
20260805_113449,42.622668,-71.488632,3,2,0
20260805_113449,42.622669,-71.488632,4,1,0
20260805_113450,42.622669,-71.488632,5,1,0
20260805_113450,42.622669,-71.488631,6,4,1
20260805_113451,42.622669,-71.488631,7,6,2
20260805_113451,42.622669,-71.488629,8,2,0
20260805_113452,42.622669,-71.488629,9,2,0
20260805_113452,42.62267,-71.488629,10,1,0
20260805_113453,42.62267,-71.488629,11,0,0
20260805_113453,42.622671,-71.488628,12,1,0
20260805_113454,42.622671,-71.488628,13,1,0
20260805_113454,42.622671,-71.488628,14,1,0
20260805_113455,42.622671,-71.488628,15,1,0
20260805_113455,42.622672,-71.488627,16,0,0
20260805_113456,42.622673,-71.488627,17,0,0
20260805_113456,42.622673,-71.488627,18,1,0
20260805_113457,42.622674,-71.488627,19,1,0
20260805_113457,42.622674,-71.488627,20,0,0
20260805_113458,42.622674,-71.488627,0,1,0
20260805_113458,42.622674,-71.488627,1,1,0
20260805_113459,42.622675,-71.488627,2,1,0
20260805_113459,42.622675,-71.488627,3,2,0
20260805_113500,42.622675,-71.488627,4,1,0
20260805_113500,42.622675,-71.488627,5,1,0
20260805_113501,42.622676,-71.488627,6,4,0
20260805_113501,42.622676,-71.488627,7,5,2
20260805_113502,42.622677,-71.488629,8,2,0
20260805_113502,42.622677,-71.488629,9,2,0
20260805_113503,42.622677,-71.488629,10,0,0
20260805_113503,42.622677,-71.488629,11,0,0
20260805_113504,42.622677,-71.48863,12,1,0
20260805_113504,42.622677,-71.48863,13,1,0
20260805_113505,42.622678,-71.48863,14,1,0
20260805_113505,42.622678,-71.48863,15,1,0
20260805_113506,42.622678,-71.48863,16,1,0
20260805_113506,42.622678,-71.48863,17,1,0
20260805_113507,42.622679,-71.488629,18,2,0
20260805_113507,42.622679,-71.488629,19,1,0
20260805_113508,42.622679,-71.488628,20,1,0
20260805_113508,42.622679,-71.488628,0,1,0
20260805_113509,42.622677,-71.488627,1,1,0
20260805_113509,42.622677,-71.488627,2,1,0
20260805_113510,42.622677,-71.488627,3,2,0
20260805_113510,42.622677,-71.488627,4,1,0
20260805_113511,42.622675,-71.488626,5,1,0
20260805_113511,42.622675,-71.488626,6,4,0
20260805_113512,42.622675,-71.488626,7,5,2
20260805_113512,42.622675,-71.488626,8,1,0
20260805_113513,42.622674,-71.488626,9,2,0
20260805_113513,42.622674,-71.488626,10,1,0
20260805_113514,42.622674,-71.488626,11,0,0
20260805_113514,42.622674,-71.488626,12,1,0
20260805_113515,42.622674,-71.488625,13,1,0
20260805_113516,42.622674,-71.488625,14,0,0
20260805_113516,42.622674,-71.488625,15,1,0
20260805_113517,42.622674,-71.488625,16,1,0
20260805_113517,42.622673,-71.488625,17,0,0
20260805_113518,42.622673,-71.488625,18,1,0
20260805_113518,42.622674,-71.488625,19,2,0
20260805_113519,42.622674,-71.488625,20,1,0
20260805_113519,42.622674,-71.488623,0,1,0
20260805_113520,42.622674,-71.488623,1,0,0
20260805_113520,42.622674,-71.488623,2,1,0
20260805_113521,42.622674,-71.488623,3,2,0
20260805_113521,42.622674,-71.488624,4,1,0
20260805_113522,42.622674,-71.488624,5,1,0
20260805_113522,42.622674,-71.488625,6,4,0
20260805_113523,42.622674,-71.488625,7,5,2
20260805_113523,42.622674,-71.488625,8,1,0
20260805_113524,42.622674,-71.488625,9,2,0
20260805_113524,42.622674,-71.488626,10,0,0
20260805_113525,42.622674,-71.488626,11,0,0
20260805_113525,42.622674,-71.488626,12,1,0
20260805_113526,42.622674,-71.488626,13,1,0
20260805_113526,42.622673,-71.488627,14,1,0
20260805_113527,42.622673,-71.488627,15,1,0
20260805_113527,42.622673,-71.488627,16,1,0
20260805_113528,42.622673,-71.488627,17,1,0
20260805_113528,42.622673,-71.488628,18,1,0
20260805_113529,42.622673,-71.488628,19,1,0
20260805_113529,42.622673,-71.488628,20,1,0
20260805_113530,42.622673,-71.488628,0,1,0
20260805_113530,42.622673,-71.488628,1,1,0
20260805_113531,42.622673,-71.488628,2,1,0
20260805_113531,42.622672,-71.488628,3,2,0
20260805_113532,42.622672,-71.488628,4,1,0
20260805_113532,42.622672,-71.488628,5,1,0
20260805_113533,42.622672,-71.488628,6,4,1
20260805_113533,42.622671,-71.488629,7,6,2
20260805_113534,42.622671,-71.488629,8,2,0
20260805_113534,42.622671,-71.488629,9,2,0
20260805_113535,42.622671,-71.488629,10,0,0
20260805_113535,42.622671,-71.488629,11,1,0
20260805_113536,42.622671,-71.488629,12,1,0
20260805_113536,42.622671,-71.488629,13,1,0
20260805_113537,42.622671,-71.488629,14,1,0
20260805_113537,42.622671,-71.488629,15,1,0
20260805_113538,42.622671,-71.488629,16,1,0
20260805_113538,42.622671,-71.488629,17,0,0
20260805_113539,42.622671,-71.488629,18,1,0
20260805_113539,42.622671,-71.488629,19,1,0
20260805_113540,42.62267,-71.48863,20,1,0
20260805_113540,42.62267,-71.48863,0,1,0
20260805_113541,42.62267,-71.48863,1,0,0
20260805_113541,42.62267,-71.48863,2,1,0
20260805_113542,42.622669,-71.48863,3,2,0
20260805_113542,42.622669,-71.48863,4,1,0
20260805_113543,42.622668,-71.488631,5,1,0
20260805_113543,42.622668,-71.488631,6,4,1
20260805_113544,42.622668,-71.488632,7,5,2
20260805_113544,42.622668,-71.488632,8,2,0
20260805_113545,42.622668,-71.488632,9,2,0
20260805_113545,42.622668,-71.488632,10,1,0
20260805_113546,42.622668,-71.488633,11,0,0
20260805_113546,42.622668,-71.488633,12,1,0
20260805_113547,42.622668,-71.488634,13,1,0
20260805_113547,42.622668,-71.488634,14,1,0
20260805_113548,42.622668,-71.488634,15,1,0
20260805_113548,42.622668,-71.488634,16,1,0
20260805_113549,42.622668,-71.488634,17,0,0
20260805_113549,42.622668,-71.488634,18,1,0
20260805_113550,42.622668,-71.488635,19,2,0
20260805_113550,42.622668,-71.488635,20,1,0
20260805_113551,42.622668,-71.488635,0,1,0
20260805_113551,42.622668,-71.488635,1,1,0
20260805_113552,42.622668,-71.488635,2,1,0
20260805_113552,42.622668,-71.488635,3,2,0
20260805_113553,42.622668,-71.488636,4,1,0
20260805_113553,42.622668,-71.488636,5,1,0
20260805_113554,42.622668,-71.488636,6,4,1
20260805_113554,42.622668,-71.488636,7,5,2
20260805_113555,42.622669,-71.488637,8,2,0
20260805_113555,42.622669,-71.488637,9,2,0
20260805_113556,42.622668,-71.488638,10,1,0
20260805_113556,42.622668,-71.488638,11,0,0
20260805_113557,42.622669,-71.488638,12,1,0
20260805_113558,42.622669,-71.488638,13,1,0
20260805_113558,42.622669,-71.488637,14,1,0
20260805_113559,42.622669,-71.488637,15,1,0
20260805_113559,42.62267,-71.488637,16,1,0
20260805_113600,42.62267,-71.488637,17,0,0
20260805_113600,42.62267,-71.488638,18,1,0
20260805_113601,42.62267,-71.488638,19,2,0
20260805_113601,42.622671,-71.488638,20,1,0
20260805_113602,42.622671,-71.488638,0,1,0
20260805_113602,42.622673,-71.488639,1,1,0
20260805_113603,42.622673,-71.488639,2,1,0
20260805_113603,42.622674,-71.488639,3,2,0
20260805_113604,42.622674,-71.488639,4,1,0
20260805_113604,42.622677,-71.48864,5,2,0
20260805_113605,42.622677,-71.48864,6,4,1
20260805_113605,,,7,6,2
20260805_113606,,,8,2,0
20260805_113606,,,9,2,0
20260805_113607,,,10,1,0
20260805_113607,,,11,1,0
20260805_113608,,,12,1,0
20260805_113608,42.622681,-71.488641,13,1,0
20260805_113609,42.622681,-71.488641,14,1,0
20260805_113609,42.622683,-71.488641,15,1,0
20260805_113610,42.622683,-71.488641,16,1,0
20260805_113610,42.622685,-71.488641,17,0,0
20260805_113611,42.622685,-71.488641,18,1,0
20260805_113611,42.622686,-71.488642,19,1,0
20260805_113612,42.622686,-71.488642,20,1,0
20260805_113612,42.622688,-71.488642,0,1,0
20260805_113613,42.622688,-71.488642,1,0,0
20260805_113613,42.622689,-71.488644,2,1,0
20260805_113614,42.622689,-71.488644,3,2,0
20260805_113614,42.62269,-71.488645,4,1,0
20260805_113615,42.62269,-71.488645,5,1,0
20260805_113615,42.622691,-71.488647,6,4,0
20260805_113616,42.622691,-71.488647,7,5,2
20260805_113616,42.62269,-71.488648,8,2,0
20260805_113617,42.62269,-71.488648,9,2,0
20260805_113617,42.62269,-71.48865,10,0,0
