time,lat,lon,freq_index,peak_val,noise_mean
20260805_112724,,,0,1,0
20260805_112725,,,1,0,0
20260805_112725,,,2,1,0
20260805_112726,,,3,3,1
20260805_112726,,,4,2,0
20260805_112727,,,5,2,0
20260805_112727,,,6,4,1
20260805_112728,,,7,5,2
20260805_112728,,,8,1,0
20260805_112729,,,9,3,0
20260805_112729,,,10,1,0
20260805_112730,,,11,1,0
20260805_112730,,,12,1,0
20260805_112731,,,13,1,0
20260805_112731,,,14,1,0
