time,lat,lon,freq_index,peak_val,noise_mean
20260805_093057,,,8,3,1
20260805_093058,,,9,3,1
20260805_093058,,,10,3,1
20260805_093059,,,11,3,1
20260805_093059,,,12,3,1
20260805_093100,,,13,3,1
20260805_093101,,,14,2,1
20260805_093101,,,15,3,1
20260805_093102,,,16,2,1
20260805_093102,,,17,2,1
20260805_093103,,,18,2,1
20260805_093103,,,19,4,1
20260805_093104,,,20,2,1
20260805_093104,,,0,3,1
20260805_093105,,,1,2,1
20260805_093105,,,2,3,1
20260805_093106,,,3,4,1
20260805_093106,,,4,3,2
20260805_093107,,,5,3,2
20260805_093107,,,6,5,2
20260805_093108,,,7,7,3
20260805_093108,,,8,4,2
20260805_093109,,,9,4,2
20260805_093109,,,10,3,1
20260805_093110,,,11,2,1
20260805_093110,,,12,3,1
20260805_093111,,,13,3,1
20260805_093111,,,14,2,1
20260805_093112,,,15,2,1
20260805_093112,,,16,2,1
20260805_093113,,,17,2,1
20260805_093113,,,18,2,1
20260805_093114,,,19,3,1
20260805_093114,,,20,2,1
20260805_093115,,,0,2,1
20260805_093115,,,1,2,1
20260805_093116,,,2,2,1
20260805_093116,,,3,4,2
20260805_093117,,,4,3,1
20260805_093117,,,5,3,1
20260805_093118,,,6,5,2
20260805_093118,,,7,6,3
20260805_093119,,,8,3,1
20260805_093119,,,9,3,1
20260805_093120,,,10,2,1
20260805_093120,,,11,2,1
20260805_093121,,,12,2,1
20260805_093121,,,13,2,1
20260805_093122,,,14,3,1
20260805_093122,,,15,3,1
20260805_093123,,,16,2,1
20260805_093123,,,17,2,1
20260805_093124,,,18,2,1
20260805_093124,,,19,3,1
20260805_093125,,,20,2,1
20260805_093125,,,0,3,1
20260805_093126,,,1,2,1
20260805_093126,,,2,2,1
20260805_093127,,,3,3,1
20260805_093127,,,4,2,1
20260805_093128,,,5,2,1
20260805_093128,,,6,4,1
20260805_093129,,,7,6,2
20260805_093129,,,8,2,1
20260805_093130,,,9,2,1
20260805_093130,,,10,2,1
20260805_093131,,,11,2,1
20260805_093131,,,12,2,1
20260805_093132,,,13,2,1
20260805_093132,,,14,2,1
20260805_093133,,,15,2,1
20260805_093133,,,16,2,1
20260805_093134,,,17,2,1
20260805_093134,,,18,2,1
20260805_093135,,,19,3,1
20260805_093135,,,20,2,1
20260805_093136,,,0,2,0
20260805_093136,,,1,1,0
20260805_093137,,,2,2,0
20260805_093137,,,3,3,1
20260805_093138,,,4,2,0
20260805_093138,,,5,2,1
20260805_093139,,,6,5,2
20260805_093139,,,7,5,2
20260805_093140,,,8,3,1
20260805_093141,,,9,2,1
20260805_093141,,,10,1,0
20260805_093142,,,11,2,1
20260805_093142,,,12,2,1
20260805_093143,,,13,2,1
20260805_093143,,,14,2,1
20260805_093144,,,15,2,1
20260805_093144,,,16,2,1
20260805_093145,,,17,2,1
20260805_093145,,,18,2,1
20260805_093146,,,19,3,1
20260805_093146,,,20,2,1
20260805_093147,,,0,2,0
20260805_093147,,,1,2,1
20260805_093148,,,2,2,1
20260805_093148,,,3,3,1
20260805_093149,,,4,2,1
20260805_093149,,,5,3,1
20260805_093150,,,6,5,1
20260805_093150,,,7,6,2
20260805_093151,,,8,3,1
20260805_093151,,,9,3,1
20260805_093152,,,10,2,1
20260805_093152,,,11,2,1
20260805_093153,,,12,2,1
20260805_093153,,,13,2,1
20260805_093154,,,14,2,1
20260805_093154,,,15,3,1
20260805_093155,,,16,2,1
20260805_093155,,,17,1,0
20260805_093156,,,18,2,1
20260805_093156,,,19,3,1
20260805_093157,,,20,2,1
20260805_093157,,,0,3,1
20260805_093158,,,1,2,1
20260805_093158,,,2,2,1
20260805_093159,,,3,4,2
20260805_093159,,,4,2,1
20260805_093200,,,5,3,1
20260805_093200,,,6,5,1
20260805_093201,,,7,7,3
20260805_093201,,,8,3,1
20260805_093202,,,9,3,1
20260805_093202,,,10,2,1
20260805_093203,,,11,2,1
20260805_093203,,,12,2,1
20260805_093204,,,13,2,1
20260805_093204,,,14,2,1
20260805_093205,,,15,2,1
20260805_093205,,,16,2,1
20260805_093206,,,17,1,0
20260805_093206,,,18,2,1
20260805_093207,,,19,3,1
20260805_093207,,,20,2,1
20260805_093208,,,0,3,1
20260805_093208,,,1,2,1
20260805_093209,,,2,2,1
20260805_093209,,,3,3,1
20260805_093210,,,4,2,1
20260805_093210,,,5,3,1
20260805_093211,,,6,5,1
20260805_093211,,,7,6,3
20260805_093212,,,8,3,1
20260805_093212,,,9,3,1
20260805_093213,,,10,1,0
20260805_093213,,,11,1,0
20260805_093214,,,12,2,0
20260805_093214,,,13,2,1
20260805_093215,,,14,1,0
20260805_093215,,,15,2,0
20260805_093216,,,16,2,1
20260805_093216,,,17,1,1
20260805_093217,,,18,2,1
20260805_093217,,,19,3,1
20260805_093218,,,20,2,1
20260805_093218,,,0,2,1
20260805_093219,,,1,1,0
20260805_093220,,,2,2,0
20260805_093220,,,3,3,1
20260805_093221,,,4,2,0
20260805_093221,,,5,2,0
20260805_093222,,,6,4,1
20260805_093222,,,7,6,2
20260805_093223,,,8,2,1
20260805_093223,,,9,2,0
20260805_093224,,,10,1,0
20260805_093224,,,11,1,0
20260805_093225,,,12,1,0
20260805_093225,,,13,1,0
20260805_093226,,,14,1,0
20260805_093226,,,15,1,0
20260805_093227,,,16,1,0
20260805_093227,,,17,1,0
20260805_093228,,,18,1,0
20260805_093228,,,19,2,1
20260805_093229,,,20,1,0
20260805_093229,,,0,2,0
20260805_093230,,,1,2,0
20260805_093230,,,2,2,0
20260805_093231,,,3,3,1
20260805_093231,,,4,2,0
20260805_093232,,,5,2,1
20260805_093232,,,6,4,1
20260805_093233,,,7,5,2
20260805_093233,,,8,2,1
20260805_093234,,,9,2,1
20260805_093234,,,10,1,0
20260805_093235,,,11,1,0
20260805_093235,,,12,1,0
20260805_093236,,,13,1,0
20260805_093236,,,14,1,0
20260805_093237,,,15,2,0
20260805_093237,,,16,2,0
20260805_093238,,,17,1,0
20260805_093238,,,18,2,0
20260805_093239,,,19,2,0
20260805_093239,,,20,1,0
20260805_093240,,,0,2,0
20260805_093240,,,1,1,0
20260805_093241,,,2,1,0
20260805_093241,,,3,3,1
20260805_093242,,,4,2,0
20260805_093242,,,5,2,1
20260805_093243,,,6,4,1
20260805_093243,,,7,5,2
20260805_093244,,,8,2,1
20260805_093244,,,9,2,1
20260805_093245,,,10,1,0
20260805_093245,,,11,1,0
20260805_093246,,,12,1,0
20260805_093246,,,13,1,0
20260805_093247,,,14,1,0
20260805_093247,,,15,2,0
20260805_093248,,,16,1,0
20260805_093248,,,17,1,0
20260805_093249,,,18,2,1
20260805_093249,,,19,2,1
20260805_093250,,,20,1,0
20260805_093250,,,0,2,0
20260805_093251,,,1,1,0
20260805_093251,,,2,2,0
20260805_093252,,,3,3,1
20260805_093252,,,4,2,1
20260805_093253,,,5,2,1
20260805_093253,,,6,5,1
20260805_093254,,,7,6,2
20260805_093254,,,8,2,1
20260805_093255,,,9,2,1
20260805_093255,,,10,1,0
20260805_093256,,,11,2,0
20260805_093256,,,12,2,0
20260805_093257,,,13,2,0
20260805_093258,,,14,1,0
20260805_093258,,,15,3,0
20260805_093259,,,16,2,1
20260805_093259,,,17,2,1
20260805_093300,,,18,2,1
20260805_093300,,,19,2,1
