time,lat,lon,freq_index,peak_val,noise_mean
20260805_112356,,,19,3,1
20260805_112357,,,20,2,1
20260805_112357,,,0,2,0
20260805_112358,,,1,2,1
20260805_112358,,,2,2,1
20260805_112359,,,3,3,1
20260805_112359,,,4,2,1
20260805_112400,,,5,2,1
20260805_112400,,,6,5,1
20260805_112401,,,7,5,2
20260805_112401,,,8,2,1
20260805_112402,,,9,2,1
20260805_112402,,,10,1,0
20260805_112403,,,11,2,0
20260805_112403,,,12,2,1
20260805_112404,,,13,2,1
20260805_112404,,,14,2,0
20260805_112405,,,15,2,1
20260805_112405,,,16,2,1
20260805_112406,,,17,2,1
20260805_112406,,,18,2,1
20260805_112407,,,19,3,1
20260805_112407,,,20,1,0
20260805_112408,,,0,2,1
20260805_112408,,,1,2,1
20260805_112409,,,2,2,1
20260805_112409,,,3,3,1
20260805_112410,,,4,2,0
20260805_112410,,,5,2,1
20260805_112411,,,6,5,1
20260805_112411,,,7,6,2
20260805_112412,,,8,2,1
20260805_112412,,,9,3,1
20260805_112413,,,10,2,1
20260805_112413,,,11,2,1
20260805_112414,,,12,2,1
20260805_112415,,,13,2,1
20260805_112415,,,14,1,0
20260805_112416,,,15,2,1
20260805_112416,,,16,2,1
20260805_112417,,,17,2,1
20260805_112417,,,18,2,1
20260805_112418,,,19,3,1
20260805_112418,,,20,2,1
20260805_112419,,,0,2,1
20260805_112419,,,1,2,1
20260805_112420,,,2,2,1
20260805_112420,,,3,3,1
20260805_112421,,,4,2,0
20260805_112421,,,5,2,1
20260805_112422,,,6,4,1
20260805_112422,,,7,6,2
20260805_112423,,,8,2,1
20260805_112423,,,9,3,1
20260805_112424,,,10,2,1
20260805_112424,,,11,2,1
20260805_112425,,,12,1,0
20260805_112425,,,13,1,0
20260805_112426,,,14,1,0
20260805_112426,,,15,2,0
20260805_112427,,,16,1,0
20260805_112427,,,17,1,0
20260805_112428,,,18,1,0
20260805_112428,,,19,2,0
20260805_112429,,,20,1,0
20260805_112429,,,0,1,0
20260805_112430,,,1,0,0
20260805_112430,,,2,1,0
20260805_112431,,,3,3,0
20260805_112431,,,4,1,0
20260805_112432,,,5,2,0
20260805_112432,,,6,4,1
20260805_112433,,,7,5,2
20260805_112433,,,8,2,0
20260805_112434,,,9,2,0
20260805_112434,,,10,0,0
20260805_112435,,,11,0,0
20260805_112435,,,12,1,0
20260805_112436,,,13,1,0
20260805_112436,,,14,1,0
20260805_112437,,,15,1,0
20260805_112437,,,16,1,0
20260805_112438,,,17,1,0
20260805_112438,,,18,1,0
20260805_112439,,,19,2,0
20260805_112439,,,20,1,0
20260805_112440,,,0,1,0
20260805_112440,,,1,1,0
20260805_112441,,,2,1,0
20260805_112441,,,3,2,0
20260805_112442,,,4,1,0
20260805_112442,,,5,1,0
20260805_112443,,,6,4,1
20260805_112443,,,7,5,2
20260805_112444,,,8,2,0
20260805_112444,,,9,2,1
20260805_112445,,,10,1,0
20260805_112445,,,11,1,0
20260805_112446,,,12,1,0
20260805_112446,,,13,2,0
20260805_112447,,,14,1,0
20260805_112447,,,15,2,0
20260805_112448,,,16,1,0
20260805_112448,,,17,1,0
20260805_112449,,,18,1,0
20260805_112449,,,19,2,0
20260805_112450,,,20,1,0
20260805_112450,,,0,2,0
20260805_112451,,,1,1,0
20260805_112451,,,2,1,0
20260805_112452,,,3,3,1
20260805_112452,,,4,2,0
20260805_112453,,,5,2,0
20260805_112453,,,6,4,1
20260805_112454,,,7,5,2
20260805_112455,,,8,2,1
20260805_112455,,,9,2,1
20260805_112456,,,10,1,0
20260805_112456,,,11,1,0
20260805_112457,,,12,1,0
20260805_112457,,,13,1,0
20260805_112458,,,14,1,0
20260805_112458,,,15,2,0
20260805_112459,,,16,1,0
20260805_112459,,,17,1,0
20260805_112500,,,18,1,0
20260805_112500,,,19,2,0
20260805_112501,,,20,1,0
20260805_112501,,,0,2,0
20260805_112502,,,1,1,0
20260805_112502,,,2,1,0
20260805_112503,,,3,2,1
20260805_112503,,,4,2,0
20260805_112504,,,5,2,0
20260805_112504,,,6,4,1
20260805_112505,,,7,6,2
20260805_112505,,,8,2,0
20260805_112506,,,9,2,0
20260805_112506,,,10,1,0
20260805_112507,,,11,1,0
20260805_112507,,,12,1,0
20260805_112508,,,13,1,0
20260805_112508,,,14,1,0
20260805_112509,,,15,1,0
20260805_112509,,,16,1,0
20260805_112510,,,17,1,0
20260805_112510,,,18,1,0
20260805_112511,,,19,2,0
20260805_112511,,,20,1,0
20260805_112512,,,0,2,0
20260805_112512,,,1,1,0
20260805_112513,,,2,1,0
20260805_112513,,,3,2,1
20260805_112514,,,4,1,0
20260805_112514,,,5,2,0
20260805_112515,,,6,4,1
20260805_112515,,,7,5,2
20260805_112516,,,8,2,0
20260805_112516,,,9,3,1
20260805_112517,,,10,1,0
20260805_112517,,,11,1,0
20260805_112518,,,12,1,0
20260805_112518,,,13,1,0
20260805_112519,,,14,1,0
20260805_112519,,,15,2,0
20260805_112520,,,16,1,0
20260805_112520,,,17,1,0
20260805_112521,,,18,1,0
20260805_112521,,,19,2,0
20260805_112522,,,20,1,0
20260805_112522,,,0,1,0
20260805_112523,,,1,1,0
20260805_112523,,,2,1,0
20260805_112524,,,3,2,1
20260805_112524,,,4,1,0
20260805_112525,,,5,2,0
20260805_112525,,,6,4,1
20260805_112526,,,7,5,2
20260805_112526,,,8,2,1
20260805_112527,,,9,2,0
20260805_112527,,,10,1,0
20260805_112528,,,11,2,0
20260805_112528,,,12,1,0
20260805_112529,,,13,1,0
20260805_112529,,,14,1,0
20260805_112530,,,15,2,0
20260805_112530,,,16,1,0
20260805_112531,,,17,1,0
20260805_112531,,,18,1,0
20260805_112532,,,19,2,0
20260805_112532,,,20,1,0
20260805_112533,,,0,1,0
20260805_112533,,,1,1,0
20260805_112534,,,2,1,0
20260805_112535,,,3,3,1
20260805_112535,,,4,1,0
20260805_112536,,,5,2,0
20260805_112536,,,6,4,1
20260805_112537,,,7,5,2
20260805_112537,,,8,2,1
20260805_112538,,,9,3,1
20260805_112538,,,10,1,0
20260805_112539,,,11,1,0
20260805_112539,,,12,1,0
20260805_112540,,,13,1,0
20260805_112540,,,14,1,0
20260805_112541,,,15,2,0
20260805_112541,,,16,1,0
20260805_112542,,,17,1,0
20260805_112542,,,18,1,0
20260805_112543,,,19,2,0
20260805_112543,,,20,2,0
20260805_112544,,,0,2,0
20260805_112544,,,1,1,0
20260805_112545,,,2,2,0
20260805_112545,,,3,3,1
20260805_112546,,,4,2,0
20260805_112546,,,5,2,0
20260805_112547,,,6,4,1
20260805_112547,,,7,5,2
20260805_112548,,,8,2,0
20260805_112548,,,9,2,0
20260805_112549,,,10,1,0
20260805_112549,,,11,0,0
20260805_112550,,,12,1,0
20260805_112550,,,13,1,0
20260805_112551,,,14,1,0
20260805_112551,,,15,1,0
20260805_112552,,,16,1,0
20260805_112552,,,17,1,0
20260805_112553,,,18,2,1
20260805_112553,,,19,2,0
20260805_112554,,,20,1,0
20260805_112554,,,0,2,0
20260805_112555,,,1,1,0
20260805_112555,,,2,2,0
20260805_112556,,,3,3,1
20260805_112556,,,4,1,0
20260805_112557,,,5,2,0
20260805_112557,,,6,4,1
20260805_112558,,,7,5,2
20260805_112558,,,8,2,1
20260805_112559,,,9,2,1
20260805_112559,,,10,1,0
20260805_112600,,,11,1,0
20260805_112600,,,12,2,0
20260805_112601,,,13,2,1
20260805_112601,,,14,1,0
20260805_112602,,,15,1,0
20260805_112602,,,16,1,0
20260805_112603,,,17,1,0
20260805_112603,,,18,1,0
20260805_112604,,,19,2,0
20260805_112604,,,20,1,0
20260805_112605,,,0,1,0
20260805_112605,,,1,1,0
20260805_112606,,,2,1,0
20260805_112606,,,3,2,0
20260805_112607,,,4,1,0
20260805_112607,,,5,2,0
20260805_112608,,,6,4,1
20260805_112608,,,7,5,2
20260805_112609,,,8,2,0
20260805_112609,,,9,2,0
20260805_112610,,,10,1,0
20260805_112610,,,11,1,0
20260805_112611,,,12,1,0
20260805_112611,,,13,1,0
20260805_112612,,,14,1,0
20260805_112612,,,15,2,0
20260805_112613,,,16,1,0
20260805_112614,,,17,1,0
20260805_112614,,,18,1,0
20260805_112615,,,19,2,0
20260805_112615,,,20,1,0
20260805_112616,,,0,2,0
20260805_112616,,,1,1,0
20260805_112617,,,2,2,0
20260805_112617,,,3,3,1
20260805_112618,,,4,2,0
20260805_112618,,,5,1,0
20260805_112619,,,6,4,1
20260805_112619,,,7,5,2
20260805_112620,,,8,2,0
20260805_112620,,,9,2,1
20260805_112621,,,10,1,0
20260805_112621,,,11,1,0
20260805_112622,,,12,1,0
20260805_112622,,,13,2,0
20260805_112623,,,14,1,0
20260805_112623,,,15,2,0
20260805_112624,,,16,1,0
20260805_112624,,,17,1,0
20260805_112625,,,18,1,0
20260805_112625,,,19,2,0
20260805_112626,,,20,1,0
20260805_112626,,,0,1,0
20260805_112627,,,1,1,0
20260805_112627,,,2,1,0
20260805_112628,,,3,2,0
20260805_112628,,,4,2,0
20260805_112629,,,5,1,0
20260805_112629,,,6,4,1
20260805_112630,,,7,5,2
20260805_112630,,,8,2,0
20260805_112631,,,9,2,0
20260805_112631,,,10,1,0
20260805_112632,,,11,1,0
20260805_112632,,,12,1,0
20260805_112633,,,13,2,0
20260805_112633,,,14,1,0
20260805_112634,,,15,2,0
20260805_112634,,,16,1,0
20260805_112635,,,17,1,0
20260805_112635,,,18,1,0
20260805_112636,,,19,2,0
20260805_112636,,,20,1,0
20260805_112637,,,0,1,0
20260805_112637,,,1,1,0
20260805_112638,,,2,1,0
20260805_112638,,,3,3,1
20260805_112639,,,4,2,0
20260805_112639,,,5,2,0
20260805_112640,,,6,4,1
20260805_112640,,,7,5,2
20260805_112641,,,8,2,0
20260805_112641,,,9,2,0
20260805_112642,,,10,1,0
20260805_112642,,,11,0,0
20260805_112643,,,12,1,0
20260805_112643,,,13,1,0
20260805_112644,,,14,1,0
20260805_112644,,,15,2,0
20260805_112645,,,16,1,0
20260805_112645,,,17,0,0
20260805_112646,,,18,1,0
20260805_112646,,,19,2,0
20260805_112647,,,20,1,0
20260805_112647,,,0,1,0
20260805_112648,,,1,1,0
20260805_112648,,,2,1,0
20260805_112649,,,3,3,0
20260805_112649,,,4,1,0
20260805_112650,,,5,1,0
20260805_112650,,,6,4,0
20260805_112651,,,7,5,2
20260805_112651,,,8,2,0
20260805_112652,,,9,2,0
20260805_112653,,,10,1,0
20260805_112653,,,11,0,0
20260805_112654,,,12,1,0
20260805_112654,,,13,1,0
20260805_112655,,,14,1,0
20260805_112655,,,15,1,0
20260805_112656,,,16,1,0
20260805_112656,,,17,1,0
20260805_112657,,,18,1,0
20260805_112657,,,19,2,0
20260805_112658,,,20,1,0
20260805_112658,,,0,1,0
20260805_112659,,,1,1,0
20260805_112659,,,2,1,0
20260805_112700,,,3,2,0
20260805_112700,,,4,1,0
20260805_112701,,,5,2,0
20260805_112701,,,6,4,1
20260805_112702,,,7,5,2
20260805_112702,,,8,2,0
20260805_112703,,,9,2,0
20260805_112703,,,10,1,0
20260805_112704,,,11,0,0
20260805_112704,,,12,1,0
20260805_112705,,,13,1,0
20260805_112705,,,14,1,0
20260805_112706,,,15,1,0
20260805_112706,,,16,1,0
20260805_112707,,,17,0,0
20260805_112707,,,18,1,0
20260805_112708,,,19,2,0
20260805_112708,,,20,1,0
20260805_112709,,,0,1,0
20260805_112709,,,1,1,0
20260805_112710,,,2,1,0
20260805_112710,,,3,2,0
20260805_112711,,,4,1,0
20260805_112711,,,5,2,0
20260805_112712,,,6,4,1
20260805_112712,,,7,5,2
20260805_112713,,,8,2,0
20260805_112713,,,9,2,1
20260805_112714,,,10,1,0
20260805_112714,,,11,1,0
20260805_112715,,,12,1,0
20260805_112715,,,13,1,0
20260805_112716,,,14,1,0
20260805_112716,,,15,1,0
