time,lat,lon,freq_index,peak_val,noise_mean
20260805_093601,,,8,2,1
20260805_093601,,,9,2,1
20260805_093602,,,10,1,0
20260805_093602,,,11,1,0
20260805_093603,,,12,2,1
20260805_093603,,,13,1,0
20260805_093604,,,14,1,0
20260805_093604,,,15,3,0
20260805_093605,,,16,2,0
20260805_093605,,,17,1,0
20260805_093606,,,18,1,0
20260805_093606,,,19,2,1
20260805_093607,,,20,1,0
20260805_093607,,,0,2,0
20260805_093608,,,1,1,0
20260805_093608,,,2,1,0
20260805_093609,,,3,2,1
20260805_093609,,,4,1,0
20260805_093610,,,5,2,0
20260805_093610,,,6,4,1
20260805_093611,,,7,6,2
20260805_093611,,,8,2,1
20260805_093612,,,9,2,1
20260805_093612,,,10,1,0
20260805_093613,,,11,1,0
20260805_093613,,,12,2,1
20260805_093614,,,13,2,1
20260805_093614,,,14,1,0
20260805_093615,,,15,2,0
20260805_093615,,,16,2,1
20260805_093616,,,17,2,0
20260805_093617,,,18,2,1
20260805_093617,,,19,3,1
20260805_093618,,,20,2,0
20260805_093618,,,0,2,1
20260805_093619,,,1,2,0
20260805_093619,,,2,2,0
20260805_093620,,,3,3,1
20260805_093620,,,4,2,1
20260805_093621,,,5,2,1
20260805_093621,,,6,4,1
20260805_093622,,,7,6,2
20260805_093622,,,8,2,1
20260805_093623,,,9,2,1
20260805_093623,,,10,2,1
20260805_093624,,,11,1,0
20260805_093624,,,12,2,1
20260805_093625,,,13,2,0
20260805_093625,,,14,1,0
20260805_093626,,,15,2,0
20260805_093626,,,16,1,0
20260805_093627,,,17,1,0
20260805_093627,,,18,2,1
20260805_093628,,,19,2,0
20260805_093628,,,20,1,0
20260805_093629,,,0,2,0
20260805_093629,,,1,1,0
20260805_093630,,,2,2,0
20260805_093630,,,3,3,1
20260805_093631,,,4,2,0
20260805_093631,,,5,2,1
20260805_093632,,,6,4,1
20260805_093632,,,7,5,2
20260805_093633,,,8,2,1
20260805_093633,,,9,2,1
20260805_093634,,,10,1,0
20260805_093634,,,11,1,0
20260805_093635,,,12,1,1
20260805_093635,,,13,2,1
20260805_093636,,,14,2,0
20260805_093636,,,15,3,1
20260805_093637,,,16,1,0
20260805_093637,,,17,1,0
20260805_093638,,,18,2,0
20260805_093638,,,19,2,0
20260805_093639,,,20,1,0
20260805_093639,,,0,2,0
20260805_093640,,,1,1,0
20260805_093640,,,2,1,0
20260805_093641,,,3,3,1
20260805_093641,,,4,2,0
20260805_093642,,,5,2,1
20260805_093642,,,6,4,1
20260805_093643,,,7,6,2
20260805_093643,,,8,2,0
20260805_093644,,,9,3,1
20260805_093644,,,10,1,0
20260805_093645,,,11,1,0
20260805_093645,,,12,1,0
20260805_093646,,,13,1,0
20260805_093646,,,14,1,0
20260805_093647,,,15,2,0
20260805_093647,,,16,2,1
20260805_093648,,,17,2,1
20260805_093648,,,18,2,0
20260805_093649,,,19,2,1
20260805_093649,,,20,1,0
20260805_093650,,,0,2,1
20260805_093650,,,1,1,0
20260805_093651,,,2,2,1
20260805_093651,,,3,3,1
20260805_093652,,,4,2,0
20260805_093653,,,5,2,0
20260805_093653,,,6,5,1
20260805_093654,,,7,5,2
20260805_093654,,,8,2,1
20260805_093655,,,9,2,0
20260805_093655,,,10,1,0
20260805_093656,,,11,1,0
20260805_093656,,,12,1,0
20260805_093657,,,13,2,1
20260805_093657,,,14,1,0
20260805_093658,,,15,2,0
20260805_093658,,,16,2,0
20260805_093659,,,17,2,0
20260805_093659,,,18,1,0
20260805_093700,,,19,2,0
20260805_093700,,,20,1,0
20260805_093701,,,0,2,0
20260805_093701,,,1,1,0
20260805_093702,,,2,1,0
20260805_093702,,,3,2,1
20260805_093703,,,4,2,0
20260805_093703,,,5,2,0
20260805_093704,,,6,4,1
20260805_093704,,,7,5,2
20260805_093705,,,8,2,1
20260805_093705,,,9,3,1
20260805_093706,,,10,1,0
20260805_093706,,,11,1,0
20260805_093707,,,12,2,0
20260805_093707,,,13,2,1
20260805_093708,,,14,1,0
20260805_093708,,,15,2,1
20260805_093709,,,16,1,0
20260805_093709,,,17,1,0
20260805_093710,,,18,2,1
20260805_093710,,,19,2,0
20260805_093711,,,20,1,0
20260805_093711,,,0,2,0
20260805_093712,,,1,1,0
20260805_093712,,,2,1,0
20260805_093713,,,3,3,1
20260805_093713,,,4,2,0
20260805_093714,,,5,2,1
20260805_093714,,,6,4,1
20260805_093715,,,7,6,2
20260805_093715,,,8,2,1
20260805_093716,,,9,3,1
20260805_093716,,,10,1,0
20260805_093717,,,11,1,0
20260805_093717,,,12,2,1
20260805_093718,,,13,2,0
20260805_093718,,,14,2,1
20260805_093719,,,15,2,1
20260805_093719,,,16,1,0
20260805_093720,,,17,1,0
20260805_093720,,,18,1,0
20260805_093721,,,19,2,0
20260805_093721,,,20,1,0
20260805_093722,,,0,2,1
20260805_093722,,,1,1,0
20260805_093723,,,2,1,0
20260805_093723,,,3,3,1
20260805_093724,,,4,2,0
20260805_093724,,,5,2,1
20260805_093725,,,6,5,1
20260805_093725,,,7,6,2
20260805_093726,,,8,2,1
20260805_093726,,,9,2,1
20260805_093727,,,10,2,1
20260805_093727,,,11,2,0
20260805_093728,,,12,2,1
20260805_093728,,,13,2,1
20260805_093729,,,14,2,1
20260805_093729,,,15,2,0
20260805_093730,,,16,2,1
20260805_093730,,,17,1,0
20260805_093731,,,18,2,1
20260805_093732,,,19,3,1
20260805_093732,,,20,2,1
20260805_093733,,,0,2,1
20260805_093733,,,1,2,1
20260805_093734,,,2,2,1
20260805_093734,,,3,3,1
20260805_093735,,,4,2,0
20260805_093735,,,5,2,1
20260805_093736,,,6,4,1
20260805_093736,,,7,5,2
20260805_093737,,,8,3,1
20260805_093737,,,9,2,1
20260805_093738,,,10,1,0
20260805_093738,,,11,1,0
20260805_093739,,,12,2,1
20260805_093739,,,13,2,1
20260805_093740,,,14,2,1
20260805_093740,,,15,3,1
20260805_093741,,,16,2,1
20260805_093741,,,17,2,1
20260805_093742,,,18,2,1
20260805_093742,,,19,3,1
20260805_093743,,,20,2,1
20260805_093743,,,0,2,0
20260805_093744,,,1,2,1
20260805_093744,,,2,2,1
20260805_093745,,,3,3,1
20260805_093745,,,4,3,1
20260805_093746,,,5,2,1
20260805_093746,,,6,4,1
20260805_093747,,,7,6,2
20260805_093747,,,8,2,1
20260805_093748,,,9,2,1
20260805_093748,,,10,2,1
20260805_093749,,,11,1,0
20260805_093749,,,12,2,1
20260805_093750,,,13,1,0
20260805_093750,,,14,2,0
20260805_093751,,,15,3,1
20260805_093751,,,16,2,1
20260805_093752,,,17,2,1
20260805_093752,,,18,2,1
20260805_093753,,,19,3,1
20260805_093753,,,20,2,1
20260805_093754,,,0,3,1
20260805_093754,,,1,2,1
20260805_093755,,,2,2,1
20260805_093755,,,3,3,1
20260805_093756,,,4,2,1
20260805_093756,,,5,3,1
20260805_093757,,,6,5,1
20260805_093757,,,7,6,2
20260805_093758,,,8,3,1
20260805_093758,,,9,3,1
20260805_093759,,,10,2,1
20260805_093759,,,11,2,1
20260805_093800,,,12,2,1
20260805_093800,,,13,2,1
20260805_093801,,,14,2,1
20260805_093801,,,15,3,1
20260805_093802,,,16,2,1
20260805_093802,,,17,2,1
20260805_093803,,,18,2,1
20260805_093803,,,19,3,1
20260805_093804,,,20,2,1
20260805_093804,,,0,3,1
20260805_093805,,,1,2,1
20260805_093805,,,2,2,1
20260805_093806,,,3,3,1
20260805_093806,,,4,2,1
20260805_093807,,,5,3,1
20260805_093807,,,6,4,1
20260805_093808,,,7,6,3
20260805_093808,,,8,3,1
20260805_093809,,,9,2,1
20260805_093809,,,10,2,1
20260805_093810,,,11,2,1
20260805_093810,,,12,2,1
20260805_093811,,,13,2,1
20260805_093812,,,14,2,1
20260805_093812,,,15,3,1
20260805_093813,,,16,2,1
20260805_093813,,,17,2,1
20260805_093814,,,18,3,1
20260805_093814,,,19,4,1
20260805_093815,,,20,2,1
20260805_093815,,,0,2,1
20260805_093816,,,1,2,1
20260805_093816,,,2,2,1
20260805_093817,,,3,3,1
20260805_093817,,,4,2,1
20260805_093818,,,5,2,1
20260805_093818,,,6,5,1
20260805_093819,,,7,6,2
20260805_093819,,,8,2,1
20260805_093820,,,9,3,1
20260805_093820,,,10,2,1
20260805_093821,,,11,1,1
20260805_093821,,,12,2,1
20260805_093822,,,13,2,1
20260805_093822,,,14,1,0
20260805_093823,,,15,2,1
20260805_093823,,,16,2,1
20260805_093824,,,17,2,0
20260805_093824,,,18,2,1
20260805_093825,,,19,3,1
20260805_093825,,,20,2,1
20260805_093826,,,0,2,1
20260805_093826,,,1,2,1
20260805_093827,,,2,2,1
20260805_093827,,,3,3,1
20260805_093828,,,4,2,1
20260805_093828,,,5,2,1
20260805_093829,,,6,5,1
20260805_093829,,,7,5,2
20260805_093830,,,8,3,1
20260805_093830,,,9,2,1
20260805_093831,,,10,2,1
20260805_093831,,,11,2,1
20260805_093832,,,12,2,1
20260805_093832,,,13,2,1
20260805_093833,,,14,2,1
20260805_093833,,,15,2,1
20260805_093834,,,16,2,0
20260805_093834,,,17,2,0
20260805_093835,,,18,2,1
20260805_093835,,,19,3,1
20260805_093836,,,20,2,1
20260805_093836,,,0,2,0
20260805_093837,,,1,2,0
20260805_093837,,,2,2,1
20260805_093838,,,3,3,1
20260805_093838,,,4,2,1
20260805_093839,,,5,2,1
20260805_093839,,,6,4,1
20260805_093840,,,7,6,2
20260805_093840,,,8,2,1
20260805_093841,,,9,2,1
20260805_093841,,,10,2,1
20260805_093842,,,11,2,1
20260805_093842,,,12,2,1
20260805_093843,,,13,2,1
20260805_093843,,,14,2,1
20260805_093844,,,15,2,1
20260805_093844,,,16,2,1
20260805_093845,,,17,1,0
20260805_093845,,,18,2,1
20260805_093846,,,19,3,1
20260805_093846,,,20,2,1
20260805_093847,,,0,2,1
20260805_093847,,,1,2,1
20260805_093848,,,2,2,1
20260805_093848,,,3,3,1
20260805_093849,,,4,3,1
20260805_093849,,,5,2,1
20260805_093850,,,6,5,1
20260805_093851,,,7,6,2
20260805_093851,,,8,3,1
20260805_093852,,,9,3,1
20260805_093852,,,10,1,0
20260805_093853,,,11,1,0
20260805_093853,,,12,1,0
20260805_093854,,,13,2,1
20260805_093854,,,14,2,1
20260805_093855,,,15,2,1
20260805_093855,,,16,2,1
20260805_093856,,,17,2,1
20260805_093856,,,18,2,1
20260805_093857,,,19,3,1
20260805_093857,,,20,3,1
20260805_093858,,,0,3,1
20260805_093858,,,1,2,1
20260805_093859,,,2,2,1
20260805_093859,,,3,4,1
20260805_093900,,,4,2,1
20260805_093900,,,5,2,1
20260805_093901,,,6,5,1
20260805_093901,,,7,6,2
20260805_093902,,,8,3,1
20260805_093902,,,9,3,1
20260805_093903,,,10,2,1
20260805_093903,,,11,2,1
20260805_093904,,,12,2,1
20260805_093904,,,13,2,1
20260805_093905,,,14,2,1
20260805_093905,,,15,3,1
20260805_093906,,,16,2,1
20260805_093906,,,17,2,1
20260805_093907,,,18,2,1
20260805_093907,,,19,3,1
20260805_093908,,,20,2,1
20260805_093908,,,0,2,1
20260805_093909,,,1,2,1
20260805_093909,,,2,2,1
20260805_093910,,,3,4,1
20260805_093910,,,4,3,1
20260805_093911,,,5,3,1
20260805_093911,,,6,5,2
20260805_093912,,,7,6,2
20260805_093912,,,8,2,1
20260805_093913,,,9,3,1
20260805_093913,,,10,2,1
20260805_093914,,,11,2,1
20260805_093914,,,12,2,1
20260805_093915,,,13,2,1
20260805_093915,,,14,2,1
20260805_093916,,,15,3,1
20260805_093916,,,16,2,1
20260805_093917,,,17,2,1
20260805_093917,,,18,2,1
20260805_093918,,,19,3,1
20260805_093918,,,20,2,1
20260805_093919,,,0,2,1
20260805_093919,,,1,2,1
20260805_093920,,,2,2,1
20260805_093920,,,3,4,1
20260805_093921,,,4,2,1
20260805_093921,,,5,2,1
20260805_093922,,,6,5,2
20260805_093922,,,7,6,3
20260805_093923,,,8,3,1
20260805_093923,,,9,3,1
20260805_093924,,,10,2,1
20260805_093924,,,11,3,1
20260805_093925,,,12,3,1
20260805_093925,,,13,2,1
20260805_093926,,,14,2,1
20260805_093926,,,15,4,2
20260805_093927,,,16,3,1
20260805_093927,,,17,2,1
20260805_093928,,,18,3,1
20260805_093928,,,19,4,1
20260805_093929,,,20,2,1
20260805_093929,,,0,3,1
20260805_093930,,,1,2,1
20260805_093930,,,2,2,1
20260805_093931,,,3,3,1
20260805_093932,,,4,2,1
20260805_093932,,,5,2,1
20260805_093933,,,6,6,2
20260805_093933,,,7,6,3
20260805_093934,,,8,3,1
20260805_093934,,,9,3,1
20260805_093935,,,10,2,1
20260805_093935,,,11,2,0
20260805_093936,,,12,2,1
20260805_093936,,,13,2,1
20260805_093937,,,14,2,1
20260805_093937,,,15,3,1
20260805_093938,,,16,2,1
20260805_093938,,,17,2,1
20260805_093939,,,18,2,1
20260805_093939,,,19,3,1
20260805_093940,,,20,2,1
20260805_093940,,,0,2,1
20260805_093941,,,1,2,1
20260805_093941,,,2,3,1
20260805_093942,,,3,5,2
20260805_093942,,,4,3,1
20260805_093943,,,5,3,1
20260805_093943,,,6,5,1
20260805_093944,,,7,6,3
20260805_093944,,,8,3,1
20260805_093945,,,9,3,1
20260805_093945,,,10,2,1
20260805_093946,,,11,2,1
20260805_093946,,,12,2,1
20260805_093947,,,13,2,1
20260805_093947,,,14,2,1
20260805_093948,,,15,3,1
20260805_093948,,,16,2,1
20260805_093949,,,17,2,1
20260805_093949,,,18,2,1
20260805_093950,,,19,3,1
20260805_093950,,,20,2,1
20260805_093951,,,0,3,1
20260805_093951,,,1,2,1
20260805_093952,,,2,2,1
20260805_093952,,,3,3,1
20260805_093953,,,4,3,1
20260805_093953,,,5,2,1
20260805_093954,,,6,5,2
20260805_093954,,,7,7,3
20260805_093955,,,8,3,1
20260805_093955,,,9,3,1
20260805_093956,,,10,2,1
20260805_093956,,,11,2,1
20260805_093957,,,12,3,1
20260805_093957,,,13,2,1
20260805_093958,,,14,2,1
20260805_093958,,,15,2,1
20260805_093959,,,16,2,1
20260805_093959,,,17,2,1
20260805_094000,,,18,2,1
20260805_094000,,,19,3,1
20260805_094001,,,20,3,1
20260805_094001,,,0,3,1
20260805_094002,,,1,2,1
20260805_094002,,,2,2,1
20260805_094003,,,3,3,1
20260805_094003,,,4,2,1
20260805_094004,,,5,2,1
20260805_094004,,,6,5,1
20260805_094005,,,7,6,2
20260805_094005,,,8,3,1
20260805_094006,,,9,3,1
20260805_094006,,,10,2,1
20260805_094007,,,11,2,1
20260805_094007,,,12,2,0
