time,lat,lon,freq_index,peak_val,noise_mean
20260805_131345,43.136734,-70.931675,15,2,0
20260805_131345,43.136791,-70.931779,16,2,1
20260805_131346,43.136791,-70.931779,17,1,0
20260805_131346,,,18,2,1
20260805_131347,,,19,3,1
20260805_131347,,,20,1,0
20260805_131348,,,0,2,1
20260805_131348,,,1,2,0
20260805_131349,,,2,1,0
20260805_131349,,,3,3,1
20260805_131350,,,4,2,0
20260805_131350,,,5,2,1
20260805_131351,,,6,4,1
20260805_131351,,,7,5,2
20260805_131352,,,8,3,1
20260805_131352,,,9,3,1
20260805_131353,,,10,2,1
20260805_131353,,,11,2,1
20260805_131354,,,12,2,1
20260805_131354,,,13,2,1
20260805_131355,,,14,2,1
20260805_131355,,,15,2,1
20260805_131356,,,16,2,1
20260805_131356,,,17,2,1
20260805_131357,,,18,2,1
20260805_131357,,,19,2,1
20260805_131358,,,20,2,0
20260805_131358,,,0,2,1
20260805_131359,,,1,2,0
20260805_131359,,,2,1,0
20260805_131400,,,3,3,1
20260805_131400,,,4,2,0
20260805_131401,,,5,2,1
20260805_131401,,,6,4,1
20260805_131402,,,7,6,2
20260805_131402,,,8,2,1
20260805_131403,,,9,2,1
20260805_131403,,,10,1,0
20260805_131404,,,11,1,1
20260805_131404,,,12,2,1
20260805_131405,,,13,2,1
20260805_131405,,,14,2,1
20260805_131406,,,15,2,0
20260805_131406,,,16,2,1
20260805_131407,43.137872,-70.934074,17,2,0
20260805_131407,43.137872,-70.934074,18,2,1
20260805_131408,43.137894,-70.934119,19,2,1
20260805_131408,43.137894,-70.934119,20,1,0
20260805_131409,43.137903,-70.934146,0,2,0
20260805_131409,43.137903,-70.934146,1,1,0
20260805_131410,43.13791,-70.934162,2,1,0
20260805_131410,43.13791,-70.934162,3,3,1
20260805_131411,43.137919,-70.934182,4,2,0
20260805_131411,43.137919,-70.934182,5,2,1
20260805_131412,43.137932,-70.934211,6,4,1
20260805_131412,43.137932,-70.934211,7,6,2
20260805_131413,43.137941,-70.93425,8,3,1
20260805_131413,43.137941,-70.93425,9,3,1
20260805_131414,,,10,2,1
20260805_131414,,,11,2,0
20260805_131415,,,12,2,0
20260805_131415,,,13,2,1
20260805_131416,,,14,2,0
20260805_131416,,,15,2,0
20260805_131417,,,16,2,1
20260805_131417,,,17,2,1
20260805_131418,,,18,2,1
20260805_131418,,,19,3,1
20260805_131419,,,20,1,0
20260805_131419,,,0,2,1
20260805_131420,,,1,2,1
20260805_131420,,,2,2,1
20260805_131421,43.137588,-70.934687,3,3,1
20260805_131421,43.137588,-70.934687,4,2,1
20260805_131422,43.137518,-70.934742,5,2,1
20260805_131423,43.137518,-70.934742,6,4,1
20260805_131423,43.137448,-70.934795,7,5,2
20260805_131424,43.137448,-70.934795,8,2,1
20260805_131424,43.137379,-70.934849,9,3,1
20260805_131425,43.137379,-70.934849,10,2,1
20260805_131425,43.137308,-70.934904,11,2,1
20260805_131426,43.137308,-70.934904,12,2,0
20260805_131426,43.137237,-70.934961,13,2,1
20260805_131427,43.137237,-70.934961,14,2,1
20260805_131427,43.137165,-70.935017,15,2,1
20260805_131428,43.137165,-70.935017,16,2,1
20260805_131428,43.137092,-70.935073,17,1,0
20260805_131429,43.137092,-70.935073,18,2,1
20260805_131429,43.137019,-70.93513,19,3,1
20260805_131430,43.137019,-70.93513,20,2,1
20260805_131430,43.136944,-70.935187,0,3,1
20260805_131431,43.136944,-70.935187,1,1,0
20260805_131431,43.13687,-70.935244,2,2,1
20260805_131432,43.13687,-70.935244,3,4,1
20260805_131432,43.136797,-70.935301,4,3,1
20260805_131433,43.136797,-70.935301,5,2,1
20260805_131433,43.136723,-70.935355,6,5,1
20260805_131434,43.136723,-70.935355,7,7,2
20260805_131434,43.136652,-70.93541,8,2,1
20260805_131435,43.136652,-70.93541,9,3,1
20260805_131435,43.136582,-70.935465,10,2,1
20260805_131436,43.136582,-70.935465,11,1,0
20260805_131436,43.136511,-70.93552,12,2,1
20260805_131437,43.136511,-70.93552,13,2,0
20260805_131437,43.136437,-70.935577,14,2,1
20260805_131438,43.136437,-70.935577,15,3,1
20260805_131438,43.136363,-70.935635,16,2,1
20260805_131439,43.136363,-70.935635,17,2,1
20260805_131439,43.136288,-70.935694,18,2,1
20260805_131440,43.136288,-70.935694,19,3,1
20260805_131440,43.136214,-70.93575,20,2,0
20260805_131441,43.136214,-70.93575,0,2,0
20260805_131441,43.136139,-70.935803,1,1,0
20260805_131442,43.136139,-70.935803,2,2,1
20260805_131442,43.136066,-70.935854,3,3,1
20260805_131443,43.136066,-70.935854,4,2,1
20260805_131443,43.135995,-70.935905,5,2,1
20260805_131444,43.135995,-70.935905,6,5,1
20260805_131444,43.135925,-70.935952,7,6,2
20260805_131445,43.135925,-70.935952,8,2,1
20260805_131445,43.135855,-70.935995,9,3,1
20260805_131446,43.135855,-70.935995,10,2,1
20260805_131446,43.135781,-70.936035,11,2,1
20260805_131447,43.135781,-70.936035,12,2,1
20260805_131447,43.135708,-70.936077,13,2,1
20260805_131448,43.135708,-70.936077,14,1,1
20260805_131448,43.135637,-70.936121,15,2,1
20260805_131449,43.135565,-70.936164,16,2,1
20260805_131449,43.135565,-70.936164,17,2,1
20260805_131450,43.135498,-70.936207,18,2,1
20260805_131450,43.135498,-70.936207,19,3,1
20260805_131451,43.135435,-70.93625,20,1,1
20260805_131451,43.135435,-70.93625,0,2,1
20260805_131452,43.135374,-70.93629,1,1,0
20260805_131452,43.135374,-70.93629,2,2,1
20260805_131453,43.135313,-70.936333,3,3,1
20260805_131453,43.135313,-70.936333,4,3,1
20260805_131454,43.135249,-70.936378,5,2,1
20260805_131454,43.135249,-70.936378,6,5,1
20260805_131455,43.135182,-70.936425,7,5,2
20260805_131455,43.135182,-70.936425,8,2,1
20260805_131456,43.135115,-70.936471,9,3,1
20260805_131456,43.135115,-70.936471,10,2,1
20260805_131457,43.135048,-70.936517,11,1,0
20260805_131457,43.135048,-70.936517,12,2,1
20260805_131458,43.134982,-70.936558,13,1,0
20260805_131458,43.134982,-70.936558,14,2,1
20260805_131459,43.134916,-70.936596,15,2,1
20260805_131459,43.134916,-70.936596,16,2,1
20260805_131500,,,17,2,1
20260805_131500,,,18,2,1
20260805_131501,43.13478,-70.936687,19,2,0
20260805_131501,43.13478,-70.936687,20,1,0
20260805_131502,,,0,2,0
20260805_131502,,,1,2,1
20260805_131503,,,2,2,1
20260805_131504,,,3,3,1
20260805_131504,,,4,3,1
20260805_131505,,,5,3,1
20260805_131505,,,6,5,2
20260805_131506,,,7,6,3
20260805_131506,43.134649,-70.9365,8,3,1
20260805_131507,43.134649,-70.9365,9,3,1
20260805_131507,43.134623,-70.936479,10,2,1
20260805_131508,43.134623,-70.936479,11,2,1
20260805_131508,43.134585,-70.936457,12,2,1
20260805_131509,43.134585,-70.936457,13,2,1
20260805_131509,43.134546,-70.936428,14,2,1
20260805_131510,43.134546,-70.936428,15,3,1
20260805_131510,43.134507,-70.936398,16,2,1
20260805_131511,43.134507,-70.936398,17,2,1
20260805_131511,43.134468,-70.936365,18,2,1
20260805_131512,43.134468,-70.936365,19,3,1
20260805_131512,43.134429,-70.936332,20,2,1
20260805_131513,43.134429,-70.936332,0,3,1
20260805_131513,43.134385,-70.936301,1,2,1
20260805_131514,43.134385,-70.936301,2,2,1
20260805_131514,43.134338,-70.936277,3,3,1
20260805_131515,43.134338,-70.936277,4,2,1
20260805_131515,43.13429,-70.936259,5,2,1
20260805_131516,43.13429,-70.936259,6,5,1
20260805_131516,,,7,6,3
20260805_131517,,,8,3,1
20260805_131517,,,9,3,1
20260805_131518,,,10,2,1
20260805_131518,,,11,2,1
20260805_131519,,,12,2,1
20260805_131519,43.134117,-70.936178,13,2,1
20260805_131520,43.134117,-70.936178,14,2,1
20260805_131520,43.134062,-70.936169,15,3,1
20260805_131521,43.134062,-70.936169,16,3,1
20260805_131521,43.134006,-70.936148,17,2,1
20260805_131522,43.134006,-70.936148,18,2,1
20260805_131522,43.133954,-70.93612,19,3,1
20260805_131523,43.133954,-70.93612,20,2,1
20260805_131523,43.133908,-70.936087,0,3,1
20260805_131524,43.133908,-70.936087,1,2,1
20260805_131524,,,2,2,1
20260805_131525,,,3,3,1
20260805_131525,,,4,2,1
20260805_131526,,,5,3,1
20260805_131526,,,6,5,1
20260805_131527,,,7,6,3
20260805_131527,,,8,2,1
20260805_131528,,,9,3,1
20260805_131528,,,10,2,1
20260805_131529,,,11,1,0
20260805_131529,,,12,2,1
20260805_131530,,,13,2,1
20260805_131530,,,14,1,1
20260805_131531,,,15,2,1
20260805_131531,,,16,2,1
20260805_131532,,,17,2,1
20260805_131532,,,18,2,1
20260805_131533,,,19,2,1
20260805_131533,,,20,2,1
20260805_131534,,,0,3,1
20260805_131534,,,1,1,1
20260805_131535,43.13345,-70.935242,2,2,1
20260805_131535,43.13345,-70.935242,3,3,1
20260805_131536,43.133413,-70.935168,4,2,1
20260805_131536,43.133413,-70.935168,5,2,1
20260805_131537,43.133374,-70.935102,6,5,2
20260805_131537,43.133374,-70.935102,7,6,3
20260805_131538,43.133341,-70.935049,8,3,1
20260805_131538,43.133341,-70.935049,9,3,1
20260805_131539,43.133312,-70.935005,10,2,1
20260805_131539,43.133312,-70.935005,11,2,0
20260805_131540,,,12,1,0
20260805_131540,,,13,2,1
20260805_131541,,,14,2,1
20260805_131541,,,15,3,1
20260805_131542,,,16,2,1
20260805_131542,,,17,2,1
20260805_131543,,,18,2,1
20260805_131543,,,19,3,1
20260805_131544,,,20,2,1
20260805_131544,,,0,2,1
20260805_131545,43.133185,-70.934955,1,2,1
20260805_131546,43.133185,-70.934955,2,3,1
20260805_131546,43.133152,-70.934976,3,4,2
20260805_131547,43.133152,-70.934976,4,3,1
20260805_131547,43.133124,-70.935,5,3,1
20260805_131548,43.133124,-70.935,6,5,1
20260805_131548,43.133097,-70.935025,7,6,3
20260805_131549,43.133097,-70.935025,8,2,1
20260805_131549,43.133074,-70.935047,9,3,1
20260805_131550,43.133074,-70.935047,10,2,1
20260805_131550,43.133056,-70.935066,11,2,1
20260805_131551,43.133056,-70.935066,12,2,1
20260805_131551,43.133045,-70.935083,13,2,1
20260805_131552,43.133045,-70.935083,14,2,1
20260805_131552,43.133036,-70.935094,15,2,1
20260805_131553,43.133036,-70.935094,16,1,0
20260805_131553,43.133034,-70.935102,17,2,1
20260805_131554,43.133034,-70.935102,18,2,0
20260805_131554,43.133033,-70.935108,19,3,1
20260805_131555,43.133033,-70.935108,20,2,1
20260805_131555,43.13303,-70.935113,0,3,1
20260805_131556,43.13303,-70.935113,1,2,1
20260805_131556,43.133029,-70.935117,2,2,1
20260805_131557,43.133029,-70.935117,3,3,1
20260805_131557,43.133028,-70.93512,4,2,1
20260805_131558,43.133028,-70.93512,5,2,1
20260805_131558,43.133028,-70.935123,6,5,1
20260805_131559,43.133028,-70.935123,7,6,3
20260805_131559,43.133027,-70.935126,8,3,1
20260805_131600,43.133027,-70.935126,9,3,1
20260805_131600,43.133027,-70.935129,10,2,1
20260805_131601,43.133027,-70.935129,11,1,0
20260805_131601,43.133026,-70.935131,12,2,1
20260805_131602,43.133026,-70.935131,13,1,0
20260805_131602,43.133025,-70.935132,14,1,0
20260805_131603,43.133025,-70.935132,15,2,0
20260805_131603,43.133024,-70.935134,16,1,0
20260805_131604,43.133024,-70.935134,17,1,0
20260805_131604,43.133024,-70.935135,18,2,0
20260805_131605,43.133024,-70.935135,19,2,1
20260805_131605,43.133023,-70.935136,20,2,0
20260805_131606,43.133023,-70.935136,0,2,1
20260805_131606,43.133022,-70.935137,1,1,0
20260805_131607,43.133022,-70.935137,2,2,0
20260805_131607,43.133021,-70.935138,3,3,1
20260805_131608,43.133021,-70.935138,4,2,0
20260805_131608,43.133019,-70.935139,5,2,1
20260805_131609,43.133019,-70.935139,6,4,1
20260805_131609,43.133019,-70.935139,7,6,2
20260805_131610,43.133018,-70.93514,8,2,1
20260805_131610,43.133018,-70.93514,9,2,0
20260805_131611,43.133018,-70.93514,10,1,0
20260805_131611,43.133018,-70.93514,11,1,0
20260805_131612,43.133017,-70.935141,12,1,0
20260805_131612,43.133017,-70.935141,13,2,0
20260805_131613,43.133017,-70.935141,14,2,0
20260805_131613,43.133017,-70.935141,15,2,0
20260805_131614,43.133017,-70.935141,16,1,1
20260805_131614,43.133017,-70.935141,17,2,0
20260805_131615,43.133016,-70.935142,18,2,1
20260805_131615,43.133016,-70.935142,19,2,0
20260805_131616,43.133016,-70.935142,20,2,0
20260805_131616,43.133016,-70.935142,0,2,0
20260805_131617,43.133015,-70.935142,1,1,0
20260805_131617,43.133015,-70.935142,2,2,1
20260805_131618,43.133015,-70.935143,3,3,1
20260805_131618,43.133015,-70.935143,4,2,1
20260805_131619,43.133015,-70.935143,5,2,1
20260805_131619,43.133015,-70.935143,6,5,1
20260805_131620,43.133014,-70.935143,7,5,2
20260805_131620,43.133014,-70.935143,8,2,1
20260805_131621,43.133014,-70.935143,9,2,1
20260805_131621,43.133014,-70.935143,10,1,0
20260805_131622,43.133014,-70.935143,11,1,0
20260805_131622,43.133014,-70.935143,12,2,1
20260805_131623,43.133014,-70.935144,13,1,0
20260805_131623,43.133014,-70.935144,14,2,1
20260805_131624,43.133015,-70.935147,15,2,1
20260805_131624,43.133015,-70.935147,16,2,0
20260805_131625,43.133015,-70.935155,17,1,0
20260805_131625,43.133015,-70.935155,18,2,1
20260805_131626,43.13302,-70.935164,19,3,1
20260805_131627,43.13302,-70.935164,20,1,0
20260805_131627,43.133026,-70.93517,0,2,1
20260805_131628,43.133026,-70.93517,1,1,0
20260805_131628,43.13303,-70.935173,2,2,0
20260805_131629,43.13303,-70.935173,3,3,1
20260805_131629,43.133033,-70.935176,4,2,0
20260805_131630,43.133033,-70.935176,5,2,1
20260805_131630,43.133035,-70.935177,6,4,1
20260805_131631,43.133035,-70.935177,7,5,2
20260805_131631,43.133036,-70.935179,8,2,1
20260805_131632,43.133036,-70.935179,9,2,1
20260805_131632,43.133038,-70.93518,10,1,0
20260805_131633,43.133038,-70.93518,11,1,0
20260805_131633,43.133037,-70.935178,12,2,1
20260805_131634,43.133037,-70.935178,13,2,0
20260805_131634,43.133033,-70.935177,14,2,1
20260805_131635,43.133033,-70.935177,15,2,0
20260805_131635,43.133031,-70.935177,16,1,0
20260805_131636,43.133031,-70.935177,17,1,0
20260805_131636,43.133028,-70.935178,18,1,0
20260805_131637,43.133028,-70.935178,19,2,0
20260805_131637,43.133028,-70.935179,20,1,0
20260805_131638,43.133028,-70.935179,0,2,0
20260805_131638,43.133028,-70.93518,1,1,0
20260805_131639,43.133028,-70.93518,2,2,0
20260805_131639,43.133031,-70.935179,3,3,1
20260805_131640,43.133031,-70.935179,4,1,0
20260805_131640,43.133033,-70.935176,5,2,0
20260805_131641,43.133033,-70.935176,6,4,1
20260805_131641,43.133036,-70.935171,7,5,2
20260805_131642,43.133036,-70.935171,8,2,0
20260805_131642,43.133041,-70.935165,9,2,0
20260805_131643,43.133041,-70.935165,10,1,0
20260805_131643,,,11,1,0
20260805_131644,,,12,1,0
20260805_131644,43.133039,-70.93516,13,1,0
20260805_131645,43.133039,-70.93516,14,1,0
20260805_131645,43.13304,-70.935152,15,2,0
20260805_131646,43.13304,-70.935152,16,1,0
20260805_131646,43.13304,-70.935144,17,1,0
20260805_131647,43.13304,-70.935144,18,1,0
20260805_131647,43.133042,-70.935133,19,2,0
20260805_131648,43.133042,-70.935133,20,1,0
20260805_131648,43.133041,-70.935127,0,1,0
20260805_131649,43.133041,-70.935127,1,1,0
20260805_131649,43.133046,-70.935125,2,1,0
20260805_131650,43.133046,-70.935125,3,3,1
