time,lat,lon,freq_index,peak_val,noise_mean
20260805_134917,43.134341,-70.936793,5,4,1
20260805_134918,43.134341,-70.936793,6,15,4
20260805_134918,43.134341,-70.936793,7,17,8
20260805_134919,43.134341,-70.936793,8,11,5
20260805_134919,43.134341,-70.936793,9,6,2
20260805_134920,43.134341,-70.936793,10,2,1
20260805_134920,43.134341,-70.936793,11,2,1
20260805_134921,43.134341,-70.936793,12,3,1
20260805_134921,43.134341,-70.936793,13,4,1
20260805_134922,43.134341,-70.936793,14,2,1
20260805_134922,43.134341,-70.936793,15,3,1
20260805_134923,43.134341,-70.936793,16,3,1
20260805_134923,43.134341,-70.936793,17,3,1
20260805_134924,43.134341,-70.936793,18,4,1
20260805_134924,43.134341,-70.936793,19,5,2
20260805_134925,43.134341,-70.936793,20,4,1
20260805_134925,43.134341,-70.936793,0,6,2
20260805_134926,43.134341,-70.936794,1,3,1
20260805_134926,43.134341,-70.936794,2,3,1
20260805_134927,43.134341,-70.936794,3,6,2
20260805_134927,43.134341,-70.936794,4,6,2
20260805_134928,43.134341,-70.936794,5,7,3
20260805_134928,43.134341,-70.936794,6,10,3
20260805_134929,43.134341,-70.936794,7,22,9
20260805_134929,43.134341,-70.936794,8,8,3
20260805_134930,43.134341,-70.936794,9,7,3
20260805_134931,43.134341,-70.936794,10,6,3
20260805_134931,43.134341,-70.936794,11,3,2
20260805_134932,43.134341,-70.936794,12,4,2
20260805_134932,43.134341,-70.936794,13,4,2
20260805_134933,43.134341,-70.936794,14,4,2
20260805_134933,43.134341,-70.936794,15,7,3
20260805_134934,43.134341,-70.936794,16,5,3
20260805_134934,43.134341,-70.936794,17,4,2
20260805_134935,43.134341,-70.936794,18,4,2
20260805_134935,43.134341,-70.936794,19,32,19
20260805_134936,43.134341,-70.936794,20,75,59
20260805_134936,43.134341,-70.936794,0,71,55
20260805_134937,43.134341,-70.936794,1,82,62
20260805_134937,43.134341,-70.936794,2,84,59
20260805_134938,43.134341,-70.936794,3,113,72
20260805_134938,43.134341,-70.936794,4,95,68
20260805_134939,43.134341,-70.936794,5,102,65
20260805_134939,43.134341,-70.936794,6,148,71
20260805_134940,43.134341,-70.936794,7,140,79
20260805_134940,43.134341,-70.936794,8,310,202
20260805_134941,43.134341,-70.936794,9,1677,1431
20260805_134941,43.134341,-70.936794,10,1664,1412
20260805_134942,43.134341,-70.936794,11,1675,1406
20260805_134942,43.134341,-70.936795,12,1625,1394
20260805_134943,43.134341,-70.936795,13,1600,1354
20260805_134943,43.134341,-70.936795,14,1573,1360
20260805_134944,43.134341,-70.936795,15,1591,1359
20260805_134944,43.134341,-70.936795,16,1611,1335
20260805_134945,43.134341,-70.936795,17,1541,1303
20260805_134945,43.134341,-70.936795,18,1487,1230
20260805_134946,43.134341,-70.936795,19,1434,1189
20260805_134946,43.134341,-70.936795,20,1506,1249
20260805_134947,43.134341,-70.936795,0,1573,1334
20260805_134947,43.134341,-70.936795,1,1620,1379
20260805_134948,43.134341,-70.936795,2,1750,1404
20260805_134948,43.134341,-70.936795,3,1736,1441
20260805_134949,43.134341,-70.936795,4,1710,1430
20260805_134949,43.134341,-70.936795,5,1750,1467
20260805_134950,43.134341,-70.936795,6,1757,1479
20260805_134950,43.134341,-70.936795,7,1739,1481
20260805_134951,43.134341,-70.936795,8,1704,1442
20260805_134951,43.134341,-70.936795,9,1672,1433
20260805_134952,43.134341,-70.936795,10,1664,1423
20260805_134952,43.134341,-70.936795,11,1645,1393
20260805_134953,43.134341,-70.936795,12,1669,1393
20260805_134953,43.134341,-70.936795,13,1603,1368
20260805_134954,43.134341,-70.936795,14,1595,1360
20260805_134954,43.134341,-70.936796,15,1603,1335
20260805_134955,43.134341,-70.936796,16,1598,1348
20260805_134955,43.13434,-70.936796,17,1598,1331
20260805_134956,43.13434,-70.936796,18,1522,1276
20260805_134956,43.13434,-70.936796,19,1576,1293
20260805_134957,43.13434,-70.936796,20,1463,1222
20260805_134957,43.13434,-70.936796,0,1521,1248
20260805_134958,43.13434,-70.936796,1,1652,1403
20260805_134958,43.13434,-70.936796,2,1649,1398
20260805_134959,43.13434,-70.936796,3,1701,1426
20260805_134959,43.13434,-70.936796,4,1718,1434
20260805_135000,43.13434,-70.936796,5,1804,1479
20260805_135000,43.13434,-70.936796,6,1799,1498
20260805_135001,43.13434,-70.936796,7,1760,1492
20260805_135001,43.13434,-70.936796,8,1751,1472
20260805_135002,43.13434,-70.936796,9,1745,1428
20260805_135002,43.13434,-70.936796,10,1668,1408
20260805_135003,43.13434,-70.936796,11,1680,1403
20260805_135003,43.13434,-70.936796,12,1647,1389
20260805_135004,43.13434,-70.936796,13,1651,1373
20260805_135004,43.13434,-70.936796,14,1633,1361
20260805_135005,43.13434,-70.936796,15,1633,1363
20260805_135005,43.13434,-70.936796,16,1592,1364
20260805_135006,43.13434,-70.936796,17,1620,1323
20260805_135006,43.13434,-70.936796,18,1599,1343
20260805_135007,43.13434,-70.936796,19,1592,1329
20260805_135007,43.13434,-70.936796,20,1616,1335
20260805_135008,43.13434,-70.936795,0,1636,1345
20260805_135008,43.13434,-70.936795,1,1629,1380
20260805_135009,43.13434,-70.936795,2,1660,1404
20260805_135009,43.13434,-70.936795,3,1734,1444
20260805_135010,43.13434,-70.936795,4,1661,1402
20260805_135010,43.13434,-70.936795,5,1687,1428
20260805_135011,43.13434,-70.936795,6,1753,1436
20260805_135011,43.13434,-70.936795,7,170,86
20260805_135012,43.13434,-70.936795,8,103,70
20260805_135012,43.13434,-70.936795,9,79,57
20260805_135013,43.13434,-70.936795,10,76,58
20260805_135013,43.13434,-70.936795,11,65,53
20260805_135014,43.13434,-70.936795,12,77,59
20260805_135015,43.13434,-70.936795,13,87,68
20260805_135015,43.134339,-70.936793,14,71,55
20260805_135016,43.134339,-70.936793,15,84,67
20260805_135016,43.134335,-70.936788,16,89,68
20260805_135017,43.134335,-70.936788,17,75,60
20260805_135017,43.13433,-70.936779,18,90,61
20260805_135018,43.13433,-70.936779,19,103,63
20260805_135018,43.134324,-70.936769,20,77,56
20260805_135019,43.134324,-70.936769,0,73,55
20260805_135019,,,1,67,54
20260805_135020,,,2,84,60
20260805_135020,,,3,96,66
20260805_135021,,,4,72,53
20260805_135021,,,5,113,68
20260805_135022,,,6,144,74
20260805_135022,,,7,151,74
20260805_135023,,,8,91,63
20260805_135023,43.134317,-70.93674,9,111,63
20260805_135024,43.134317,-70.93674,10,77,55
20260805_135024,43.134326,-70.936722,11,65,53
20260805_135025,43.134326,-70.936722,12,83,56
20260805_135025,43.134337,-70.936711,13,71,50
20260805_135026,43.134337,-70.936711,14,62,47
20260805_135026,43.134348,-70.936705,15,67,53
20260805_135027,43.134348,-70.936705,16,89,65
20260805_135027,,,17,64,52
20260805_135028,,,18,75,57
20260805_135028,,,19,83,58
20260805_135029,,,20,77,58
20260805_135029,,,0,78,57
20260805_135030,,,1,74,56
20260805_135030,,,2,94,68
20260805_135031,,,3,120,71
20260805_135031,,,4,87,57
20260805_135032,,,5,9,5
20260805_135032,43.134367,-70.936694,6,16,4
20260805_135033,43.134367,-70.936694,7,19,8
20260805_135033,43.134383,-70.936699,8,9,4
20260805_135034,43.134383,-70.936699,9,6,2
20260805_135034,43.134397,-70.936693,10,3,1
20260805_135035,43.134397,-70.936693,11,2,1
20260805_135035,43.13455,-70.936603,12,3,1
20260805_135036,43.13455,-70.936603,13,4,2
20260805_135036,43.134577,-70.936588,14,2,1
